fold,model,R2,RMSE,MAE,time_s
30,TabPFN,0.8863657929083307,0.17409900171121215,0.14717611356041493,9.095659971237183
30,Ridge,0.8444763188383768,0.20367606765260218,0.16850549996069747,0.010597944259643555
30,Lasso,0.8346745673328795,0.20999626570718968,0.1745506973301249,0.0
30,ElasticNet,0.8405477722268943,0.20623246540506018,0.1709451172216603,0.0020058155059814453
30,SVR,0.8578313186962161,0.19473486125043477,0.16074821091512528,0.0
30,KNN,0.8342972351491722,0.21023577268183052,0.17661659935012863,0.0020051002502441406
30,RF,0.7933232446927464,0.2347943031252085,0.20081830330278727,0.06537532806396484
30,GBR,0.7620522444180785,0.2519315416548729,0.2008687126463225,0.05002021789550781
30,XGBoost,0.7290956291329171,0.2688126758417898,0.21863055398527964,0.1065819263458252
30,AdaBoost,0.7820811221219414,0.24109553355941576,0.2022469558182602,0.12876224517822266
30,MLP,0.7307172079854714,0.2680069390933869,0.22846198012073643,0.14333534240722656
31,TabPFN,0.8228419740576736,0.15169350194312145,0.11647352089974373,8.609171628952026
31,Ridge,0.7793374364820885,0.169297634838919,0.13537103169656917,0.01142573356628418
31,Lasso,0.7733548628251123,0.17157727417244095,0.13727926181903438,0.0
31,ElasticNet,0.7734142447367767,0.17155479574180857,0.13727229334362054,0.002006053924560547
31,SVR,0.6671986622942792,0.2079117782431252,0.17344419535071537,0.0
31,KNN,0.7723218437494654,0.17196784309473562,0.12569767009809224,0.0020055770874023438
31,RF,0.7414750246858821,0.18324739685083896,0.1460182475141078,0.07957577705383301
31,GBR,0.5592753404790307,0.23926007620266612,0.18437024734714477,0.031678199768066406
31,XGBoost,0.6521319491952485,0.21256601611336298,0.15360248181816083,0.1104896068572998
31,AdaBoost,0.7711330461192039,0.17241621461004095,0.13436435413173847,0.10994601249694824
31,MLP,0.7262856641993107,0.18855381910929775,0.16442057390093207,0.20736289024353027
32,TabPFN,0.7696845735306659,0.18132768601499547,0.1559768583232196,9.336213111877441
32,Ridge,0.7866014905212451,0.17454133617211687,0.14636391541978575,0.010782241821289062
32,Lasso,0.7858277733141092,0.17485746642164035,0.1469271757566328,0.0
32,ElasticNet,0.7854856115512644,0.17499708691076515,0.14677642751009137,0.0020051002502441406
32,SVR,0.4915707515417289,0.2694125785933521,0.24863541981042453,0.0
32,KNN,0.7045562167363253,0.20537143300182223,0.16444145482810446,0.002005338668823242
32,RF,0.8672374161395484,0.13767036173827787,0.11270072952881555,0.07955312728881836
32,GBR,0.8187688132600108,0.16084926199526117,0.1362796785344265,0.03155398368835449
32,XGBoost,0.8453517652445139,0.14858504119377564,0.12451829464998027,0.11750197410583496
32,AdaBoost,0.9147068420257358,0.1103467896640248,0.08223574748027293,0.12339496612548828
32,MLP,0.6316860512330087,0.22930403071408165,0.20342030098915748,0.11135601997375488
33,TabPFN,0.7096145978967148,0.2795067569134547,0.24170164676017936,9.013493537902832
33,Ridge,0.6322994474964305,0.31452274857362844,0.28186569752711615,0.010874271392822266
33,Lasso,0.6354874688613681,0.31315629955489255,0.28153052343886326,0.0
33,ElasticNet,0.6330908681336436,0.31418408457458663,0.28186801098091646,0.002005338668823242
33,SVR,0.5870677376649405,0.33330691876825547,0.2606447351317477,0.0
33,KNN,0.6648674081742666,0.30027090552258534,0.25506153574215956,0.0
33,RF,0.7652426169504097,0.2513127664082603,0.21710621149295561,0.08297920227050781
33,GBR,0.7997356077635992,0.23211691482407784,0.19100027975244308,0.03853869438171387
33,XGBoost,0.7328506397625565,0.2680908491408257,0.23480516211830063,0.12385845184326172
33,AdaBoost,0.7568641820444396,0.255758097215547,0.217444133768139,0.14308691024780273
33,MLP,0.44606853888790254,0.3860405601013439,0.294412581526496,0.11337924003601074
34,TabPFN,0.6895558366853008,0.22168625693642954,0.180825991644999,9.62730360031128
34,Ridge,0.5665139865350128,0.26195974908973385,0.19667643258354775,0.006633281707763672
34,Lasso,0.5816381190050377,0.2573493493382834,0.19308118167501884,0.0
34,ElasticNet,0.5743712264667247,0.25957478973393455,0.19502171860234682,0.0
34,SVR,0.7473152809808496,0.2000030002426965,0.1632815206138697,0.0
34,KNN,0.5120130146066411,0.2779400560987725,0.19711981186899985,0.003311634063720703
34,RF,0.768869045232265,0.1912828693094603,0.15334993456829213,0.07799124717712402
34,GBR,0.7337760985800815,0.20529129904727655,0.1708199441984352,0.03579401969909668
34,XGBoost,0.7643568287507351,0.19314098879068917,0.15448503386269993,0.1172633171081543
34,AdaBoost,0.786659393999427,0.18377387941537338,0.16085992958304493,0.1388704776763916
34,MLP,0.5649085746071301,0.26244438369522444,0.21167689409358856,0.19854307174682617
35,TabPFN,0.8676774851125366,0.15235999815132076,0.13426752365533506,10.102474212646484
35,Ridge,0.7897295937353218,0.19206275863759317,0.16162115454714085,0.003977060317993164
35,Lasso,0.7805852947014842,0.1961945553441177,0.16582284134517083,0.0
35,ElasticNet,0.7849725365831739,0.19422317593242835,0.16352493742532104,0.0
35,SVR,0.8069297015008567,0.18403982835474744,0.16207683617748597,0.0
35,KNN,0.8262476519789717,0.1745900247836415,0.136138306930583,0.00390625
35,RF,0.7788198646404063,0.19698227335031063,0.16062041909298858,0.08062601089477539
35,GBR,0.8078429249606274,0.1836040577989165,0.15435485132014867,0.039038896560668945
35,XGBoost,0.8626284455474561,0.15523959170661547,0.12761723246065287,0.1308753490447998
35,AdaBoost,0.6835737251338388,0.2356081747361521,0.19117668534040874,0.1469864845275879
35,MLP,-5.4790222047351875,1.066126699461921,0.958815810432535,0.0320436954498291
36,TabPFN,0.7603758521500523,0.25020330985666,0.20964573228274455,10.611886024475098
36,Ridge,0.6854988451453771,0.28664137739079676,0.237727963328169,0.0
36,Lasso,0.6837269990199383,0.2874476877658344,0.23864828779607217,0.0
36,ElasticNet,0.6855676632158241,0.28661001473057157,0.23783195314146927,0.0
36,SVR,0.7760068563353795,0.24190515444978045,0.19079810133597921,0.0
36,KNN,0.6746704259752643,0.29153421525287987,0.2248518377295295,0.0
36,RF,0.8110786026203954,0.222161262325286,0.18552704847912097,0.09577298164367676
36,GBR,0.7997957856683237,0.22869905359674797,0.19507575049544823,0.03173685073852539
36,XGBoost,0.8054507146694718,0.22544602362020208,0.1916964140561242,0.12777042388916016
36,AdaBoost,0.7562392636195471,0.25235367656748625,0.21397825737536663,0.12502741813659668
36,MLP,0.6370893335856943,0.3079127172230355,0.2521143559592708,0.4175848960876465
37,TabPFN,0.7792074392439446,0.185452383379097,0.15747544560244275,10.1038339138031
37,Ridge,0.6537999545265056,0.23222221394161727,0.1889862373213533,0.0
37,Lasso,0.6634430090603902,0.22896521540493103,0.1858249806303854,0.0
37,ElasticNet,0.6610137679733139,0.22979005585828002,0.1852066934799262,0.0
37,SVR,0.7478662761055788,0.19817810438923242,0.1696700412902355,0.0
37,KNN,0.741097163992133,0.2008207592715525,0.17747164862209386,0.0
37,RF,0.8515258816523457,0.15207771496255015,0.11720607242818662,0.09537887573242188
37,GBR,0.8951532489506905,0.12779612619555183,0.08784321561279028,0.06283855438232422
37,XGBoost,0.825008676777562,0.16510052659493993,0.11686804876343054,0.14973020553588867
37,AdaBoost,0.8285611828142795,0.16341607745843095,0.12708224274640947,0.15544366836547852
37,MLP,0.7444633977823616,0.199510960209822,0.1744158025794307,0.3154892921447754
38,TabPFN,0.7877367466991703,0.22896585819409543,0.1704246942667126,12.805779457092285
38,Ridge,0.6919184915716002,0.27584564771033565,0.21371697262859102,0.004797697067260742
38,Lasso,0.7064742030866709,0.2692504624918203,0.21080778718201346,0.0
38,ElasticNet,0.6983761529347625,0.2729393528458893,0.21243549728205716,0.0
38,SVR,0.7114622515102784,0.26695289768739555,0.17737012638491625,0.002005338668823242
38,KNN,0.7508553082037691,0.24806137084074215,0.17816423620992353,0.0
38,RF,0.8047950268542539,0.21957291066804552,0.18137532057657316,0.08503985404968262
38,GBR,0.8100421245133804,0.2166017553844462,0.17800968329417097,0.03185868263244629
38,XGBoost,0.79255776567409,0.22635073590446128,0.18123073226806174,0.12977123260498047
38,AdaBoost,0.8084324008509272,0.21751757269047842,0.17255394671763527,0.13526320457458496
38,MLP,0.6341028833253928,0.30061649967359105,0.21699939420444403,0.19584321975708008
39,TabPFN,0.7749908656089974,0.15612343738992754,0.14031437016053508,11.094939231872559
39,Ridge,0.7621324591913352,0.16052239155814685,0.13280217945052855,0.004082918167114258
39,Lasso,0.7697104353386354,0.15794473719869667,0.13093672722850058,0.0
39,ElasticNet,0.7666237343812529,0.15899972502670118,0.13142467617011544,0.003854513168334961
39,SVR,0.38536557865219123,0.2580337234588276,0.20794559874707988,0.0003142356872558594
39,KNN,0.6770244464621016,0.1870479082150474,0.14613266113522186,0.0
39,RF,0.7864090139253375,0.15211060389448092,0.11783217765393976,0.11348605155944824
39,GBR,0.8046737511767132,0.14546159153532096,0.11703186800481206,0.04873371124267578
39,XGBoost,0.7507014742010695,0.16433417366186184,0.13015549214744326,0.14780187606811523
39,AdaBoost,0.7835946723697964,0.15310945279297478,0.1252629951894728,0.17963027954101562
39,MLP,-14.562271635257838,1.2983880985005716,1.1300285679129298,0.0276486873626709
40,TabPFN,0.697127716410613,0.21767069289030855,0.16770396365659002,10.96209168434143
40,Ridge,0.622300463317401,0.24307674924360145,0.2038765911010272,0.0
40,Lasso,0.6264917143410536,0.24172430145696044,0.20362319953435026,0.0
40,ElasticNet,0.6223568397689396,0.24305860742100466,0.20400773037585845,0.0
40,SVR,0.7253687731489437,0.2072741544632098,0.17008539704307052,0.0
40,KNN,0.5637756342652129,0.26123126508445443,0.21294982430471623,0.0
40,RF,0.7526223586376195,0.19672086070512193,0.1432789572510201,0.09538125991821289
40,GBR,0.7179070521239929,0.210071099397989,0.16665562225475775,0.031496524810791016
40,XGBoost,0.7226522567967755,0.2082967586545871,0.16717173592140283,0.12791681289672852
40,AdaBoost,0.7058053510235625,0.21452977550361216,0.1703440983977354,0.1245427131652832
40,MLP,0.6668133020043,0.22830426301379372,0.18126106980710943,0.11200189590454102
41,TabPFN,0.8179448465164448,0.19054499275553066,0.14989399127019193,10.36670184135437
41,Ridge,0.7091984275265977,0.24082103987284958,0.19459478126749968,0.015240907669067383
41,Lasso,0.7087434308949715,0.24100936405271378,0.19699994940898,0.0
41,ElasticNet,0.7086836139355076,0.24103411148979997,0.19570113981254622,0.0
41,SVR,0.6891795935753008,0.24897217544442968,0.20564593346031884,0.0
41,KNN,0.7129685855549959,0.2392548595829047,0.1715443916522439,0.0
41,RF,0.8373870174029067,0.18008339097974804,0.1475752704926768,0.07646059989929199
41,GBR,0.8322523281850713,0.18290446299957347,0.1463842495436751,0.0546112060546875
41,XGBoost,0.859990006313286,0.16709966148043354,0.116757959997069,0.12847638130187988
41,AdaBoost,0.8278537464314907,0.1852869531459112,0.1580408032347046,0.150496244430542
41,MLP,0.5243235069329446,0.3080008372641893,0.23848940811258781,0.14137530326843262
42,TabPFN,0.7456013033656183,0.15942759635373657,0.13626915929738534,9.78335165977478
42,Ridge,0.76035631074078,0.15473517693096148,0.12098213458228532,0.0031304359436035156
42,Lasso,0.7407063048406965,0.16095409698301805,0.12499066840050753,0.0009996891021728516
42,ElasticNet,0.7492159440893826,0.15829092551412846,0.12285696666164538,0.0
42,SVR,0.5938026541430623,0.2014533984119395,0.17673433608360617,0.002002239227294922
42,KNN,0.8617382220470128,0.11753227053033524,0.09166296036842456,0.0009992122650146484
42,RF,0.7572923222265242,0.15572122622439868,0.13283413069823963,0.08447623252868652
42,GBR,0.6519642902455652,0.18647385994353863,0.15008731735567146,0.040255069732666016
42,XGBoost,0.7087272532504547,0.17059094816962495,0.13189328761163716,0.17068147659301758
42,AdaBoost,0.7491446210863586,0.15831343288910577,0.1261914325745838,0.1497039794921875
42,MLP,0.5637347700080929,0.20877637765205045,0.15558170754289732,0.11647605895996094
43,TabPFN,0.6661164841271313,0.2537849064032683,0.22601988664913283,8.960266828536987
43,Ridge,0.6246835043640311,0.26907114484876704,0.23811874488022508,0.0029985904693603516
43,Lasso,0.6279255690851937,0.2679064769810726,0.23639874088822485,0.0010013580322265625
43,ElasticNet,0.6268464868170784,0.26829468402084444,0.23722890731721633,0.0
43,SVR,0.7024317371084463,0.2395860928402104,0.2218104710734343,0.0009987354278564453
43,KNN,0.6102381764541955,0.2742003151008024,0.23703906561255714,0.0020020008087158203
43,RF,0.7566293694165557,0.21667179636825507,0.1973173894617983,0.08313775062561035
43,GBR,0.7572757179992093,0.21638388443791637,0.19076116393904216,0.03784465789794922
43,XGBoost,0.7725858264707266,0.20944840840470863,0.18790242093996126,0.1029815673828125
43,AdaBoost,0.7687863301727714,0.21119082839685918,0.19370983020113378,0.12846970558166504
43,MLP,0.723847444082742,0.23080373569570675,0.2027991557186591,0.16567420959472656
44,TabPFN,0.8626728191901382,0.2006546758470294,0.18107721560660298,9.241971731185913
44,Ridge,0.8986506595221411,0.17237786432820953,0.13996708437508587,0.0033028125762939453
44,Lasso,0.8988769588495034,0.1721853085880408,0.13691365374747488,0.0009996891021728516
44,ElasticNet,0.899105685982453,0.17199046799186743,0.13844265931592625,0.001001596450805664
44,SVR,0.7261105446923387,0.2833731438536605,0.23246033898284116,0.0009906291961669922
44,KNN,0.8242751418851115,0.22698002156529434,0.19343847576799864,0.0010073184967041016
44,RF,0.7994248790918095,0.24249878311659454,0.20779487209759553,0.08136892318725586
44,GBR,0.7476313578606087,0.2720124159596038,0.2158293657348295,0.0324862003326416
44,XGBoost,0.8185834687986712,0.23062663459265534,0.18712129208357295,0.10682487487792969
44,AdaBoost,0.7580562480753458,0.26633499725757176,0.2208203048795565,0.12301015853881836
44,MLP,0.7815578036235462,0.2530692042973,0.21220531679437193,0.12531518936157227
45,TabPFN,0.851702815713191,0.15501594154780854,0.12950924213498224,8.205467224121094
45,Ridge,0.7601539743403515,0.197140644995821,0.15672080593938784,0.0020051002502441406
45,Lasso,0.7553433018731963,0.19910788769354656,0.15930785193260955,0.0010025501251220703
45,ElasticNet,0.7567826389461105,0.19852133905264974,0.1581517372033723,0.0009968280792236328
45,SVR,0.7877489381062673,0.18545341960269965,0.14173207300139568,0.0009999275207519531
45,KNN,0.783325021139211,0.18737614138935282,0.13789317828389763,0.0010001659393310547
45,RF,0.7225936443172337,0.21201574457207967,0.16574774189552688,0.08097219467163086
45,GBR,0.5687039246890262,0.2643611686094424,0.18777460803209697,0.038805484771728516
45,XGBoost,0.7758255016889869,0.19059127403165296,0.14769067611814005,0.10135221481323242
45,AdaBoost,0.7330200883428211,0.2079932315009771,0.16611439113689797,0.1274576187133789
45,MLP,0.44633489910228186,0.2995252812812936,0.2373632100819984,0.21407318115234375
46,TabPFN,0.7240067808514109,0.19937819378265617,0.1739923809692727,8.743032455444336
46,Ridge,0.5975260005385024,0.24076722428738542,0.2025726661449298,0.0024166107177734375
46,Lasso,0.619193885585059,0.23419650399114517,0.1965686182153966,0.0009989738464355469
46,ElasticNet,0.6074907163243537,0.23776800720383484,0.20008855236222137,0.0009999275207519531
46,SVR,0.3148014472562223,0.314149714789208,0.2563767758906023,0.0010025501251220703
46,KNN,0.5620000632526776,0.25116867535759485,0.21166623528960488,0.001020669937133789
46,RF,0.7729955563400837,0.18081965263782032,0.1412031312482034,0.09703707695007324
46,GBR,0.8142252403339613,0.16357683667144438,0.12292579084948961,0.041265010833740234
46,XGBoost,0.8300542497698553,0.15645289570136636,0.11724803193463568,0.10956835746765137
46,AdaBoost,0.7757147919508849,0.17973339066578511,0.12860291001741686,0.13186311721801758
46,MLP,-0.004956717698619828,0.3804539785781578,0.28136887368122626,0.17052173614501953
47,TabPFN,0.8280657868345949,0.17890217839314415,0.15295940143629003,8.318920135498047
47,Ridge,0.7415629485316684,0.21933698267254084,0.16626048674386965,0.0028638839721679688
47,Lasso,0.7344703041719789,0.22232639449027902,0.16919391095937172,0.0010089874267578125
47,ElasticNet,0.739482222493699,0.22021817452717357,0.16697480630052708,0.0009968280792236328
47,SVR,0.641453582928635,0.2583492288271789,0.20874698662743307,0.0009996891021728516
47,KNN,0.7344217234047373,0.2223467317501314,0.17079346163346598,0.0010013580322265625
47,RF,0.8499661919619594,0.16712023673787066,0.15111870850610437,0.08534622192382812
47,GBR,0.8155918863874132,0.1852782707412591,0.16076766598116274,0.03760480880737305
47,XGBoost,0.7652423789215976,0.2090471860633853,0.18986873189077286,0.10762929916381836
47,AdaBoost,0.8437038217525284,0.17057235886750707,0.14606594672526912,0.12218213081359863
47,MLP,0.5116213986036356,0.3015176845910354,0.23321652952901153,0.23069119453430176
48,TabPFN,0.6254155164514323,0.24132805614415712,0.19776839707632202,8.246983766555786
48,Ridge,0.6705228845473812,0.22633178600909018,0.19509971443295326,0.003434896469116211
48,Lasso,0.6711535029084185,0.22611508303578826,0.19530448777582987,0.0
48,ElasticNet,0.6686794936478437,0.22696405451713664,0.1960375602626567,0.0010099411010742188
48,SVR,0.6879980478302141,0.22024779978962974,0.19872293989970222,0.0009987354278564453
48,KNN,0.7145425173423994,0.2106704576725085,0.17601005252136845,0.0009999275207519531
48,RF,0.7000555592292261,0.21595006120461058,0.16778858417393114,0.0815887451171875
48,GBR,0.6745672009135798,0.22493839073351338,0.18294618744662297,0.04006004333496094
48,XGBoost,0.7107247927773153,0.21207453802756673,0.15999511293143776,0.10405969619750977
48,AdaBoost,0.6922460153258093,0.21874330283593232,0.16470212888709765,0.11990618705749512
48,MLP,0.7275114088416967,0.20582924674134767,0.17848076718782932,0.3249516487121582
49,TabPFN,0.6514126109782009,0.2050200169156807,0.16175525455481454,8.673218250274658
49,Ridge,0.5725973311157291,0.2270173470643733,0.18350300462114988,0.003095865249633789
49,Lasso,0.5734359156180975,0.2267945282626297,0.18145645240102506,0.0
49,ElasticNet,0.5733836548550697,0.22680842077318789,0.18204769011348654,0.0011341571807861328
49,SVR,0.6337395002945402,0.210152940494046,0.17021214891260042,0.0009987354278564453
49,KNN,0.6191674871843124,0.21429273042131902,0.15128003893569966,0.0010004043579101562
49,RF,0.6628799720581668,0.2016195803337173,0.1550951507603681,0.08097195625305176
49,GBR,0.6399178208951537,0.20837290354061697,0.1510893912755489,0.037766218185424805
49,XGBoost,0.6767063172049084,0.1974417713122122,0.14382682718750892,0.11772990226745605
49,AdaBoost,0.7073209616307738,0.18786083096649656,0.1382148343795653,0.14574718475341797
49,MLP,-10.898509947330414,1.1978066456843248,1.0097861617524937,0.024974346160888672
