fold,model,n_train,R2
37,GBR,45,0.7895855727791043
37,MLP,45,0.8133974983689682
37,TabPFN,48,0.8975386592537868
37,RF,48,0.8276709957035979
37,XGBoost,48,0.8462113105607789
37,SVR,48,0.6912505058677674
37,Ridge,48,0.7844049770541395
37,GBR,48,0.7973450023535841
37,MLP,48,-0.22062837214916375
38,TabPFN,10,0.727202770500082
38,RF,10,0.5871799741792758
38,XGBoost,10,0.7106251036576045
38,SVR,10,0.09916695970085321
38,Ridge,10,0.10170820711124262
38,GBR,10,0.7010564890117505
38,MLP,10,-1.0875958679452111
38,TabPFN,15,0.8657639379889845
38,RF,15,0.8840752014711514
38,XGBoost,15,0.5933797246973327
38,SVR,15,0.5346140546296188
38,Ridge,15,0.22450118764230742
38,GBR,15,0.8746230529253757
38,MLP,15,-8.78799600731913
38,TabPFN,20,0.8419394532689815
38,RF,20,0.7589197573619062
38,XGBoost,20,0.7741965802196877
38,SVR,20,0.5908651029880819
38,Ridge,20,0.4907629229286976
38,GBR,20,0.7387412734861973
38,MLP,20,-0.38959822008159506
38,TabPFN,25,0.9021037608189308
38,RF,25,0.8813059569861519
38,XGBoost,25,0.8957179898871113
38,SVR,25,0.5231379471445698
38,Ridge,25,0.5321044590755271
38,GBR,25,0.8420926101885329
38,MLP,25,-0.9970956919183649
38,TabPFN,30,0.8786185462926865
38,RF,30,0.8290819996801104
38,XGBoost,30,0.8051779960209273
38,SVR,30,0.6805528094411543
38,Ridge,30,0.45169255188745183
38,GBR,30,0.7844759439876428
38,MLP,30,0.3009150950017103
38,TabPFN,35,0.8896509249380411
38,RF,35,0.8396770567311627
38,XGBoost,35,0.8311980347765278
38,SVR,35,0.5809530624687826
38,Ridge,35,0.497584762541593
38,GBR,35,0.7343098468063197
38,MLP,35,0.37408712764637486
38,TabPFN,40,0.9377978871757896
38,RF,40,0.9070605681137672
38,XGBoost,40,0.8664894650501014
38,SVR,40,0.5402592957828141
38,Ridge,40,0.5788609768453004
38,GBR,40,0.8482845276828856
38,MLP,40,-0.5102405961351977
38,TabPFN,45,0.9249773637732117
38,RF,45,0.8856048015481833
38,XGBoost,45,0.8153168124350626
38,SVR,45,0.5998749091693345
38,Ridge,45,0.5412100661909185
38,GBR,45,0.843643124483193
38,MLP,45,0.4080951353650155
38,TabPFN,48,0.9344518380241216
38,RF,48,0.9248897748149288
38,XGBoost,48,0.8890714337509567
38,SVR,48,0.627318983931588
38,Ridge,48,0.5852650548431262
38,GBR,48,0.9229227824485383
38,MLP,48,-0.5637302112741667
39,TabPFN,10,0.8491494820175378
39,RF,10,0.7660451641386385
39,XGBoost,10,0.039063066540335756
39,SVR,10,0.3582280677986056
39,Ridge,10,0.6242187827697299
39,GBR,10,0.7842169631914145
39,MLP,10,-0.015469406069485991
39,TabPFN,15,0.9490403499989069
39,RF,15,0.9390851082899299
39,XGBoost,15,0.9511101734570723
39,SVR,15,0.7813977362425815
39,Ridge,15,0.6218259689910509
39,GBR,15,0.9639773371390469
39,MLP,15,0.20046018925144926
39,TabPFN,20,0.9560050264013276
39,RF,20,0.8176303472671222
39,XGBoost,20,0.39410941615775696
39,SVR,20,0.7421050022136584
39,Ridge,20,0.7217850073950551
39,GBR,20,0.744431432955593
39,MLP,20,0.8136406298965599
39,TabPFN,25,0.97333396137236
39,RF,25,0.910855579016357
39,XGBoost,25,0.5566320357153349
39,SVR,25,0.781617356347631
39,Ridge,25,0.6260851866858017
39,GBR,25,0.75751125465262
39,MLP,25,-0.8301014942199616
39,TabPFN,30,0.9631043586950182
39,RF,30,0.9001717400463327
39,XGBoost,30,0.954555680563134
39,SVR,30,0.791222854991604
39,Ridge,30,0.6735249314851202
39,GBR,30,0.8393073792941633
39,MLP,30,-1.0738070010444365
39,TabPFN,35,0.959450979723255
39,RF,35,0.9511732683398932
39,XGBoost,35,0.9144164313468822
39,SVR,35,0.7568289120192478
39,Ridge,35,0.7167496292113605
39,GBR,35,0.9194968096534536
39,MLP,35,-1.6060484306305627
39,TabPFN,40,0.954965513469905
39,RF,40,0.958612867085658
39,XGBoost,40,0.946937224012875
39,SVR,40,0.8212843606240591
39,Ridge,40,0.7985532215585565
39,GBR,40,0.9326592467377316
39,MLP,40,0.8901091822681602
39,TabPFN,45,0.95793116108722
39,RF,45,0.9620322623346279
39,XGBoost,45,0.9494895057761562
39,SVR,45,0.797691198783394
39,Ridge,45,0.7608646130769647
39,GBR,45,0.9546063201525008
39,MLP,45,-1.4349313309879714
39,TabPFN,48,0.9560056882759662
39,RF,48,0.9629557966109417
39,XGBoost,48,0.9501546047388856
39,SVR,48,0.7882085251960822
39,Ridge,48,0.7527728050944819
39,GBR,48,0.939730439684614
39,MLP,48,-0.9497396472480097
40,TabPFN,10,0.8634983801358969
40,RF,10,0.8074420784886791
40,XGBoost,10,0.08861716584431534
40,SVR,10,0.5187121816923914
40,Ridge,10,0.4720745496271783
40,GBR,10,0.7852995648176904
40,MLP,10,-0.15780572796746495
40,TabPFN,15,0.8965867035104643
40,RF,15,0.9237788041813463
40,XGBoost,15,0.6158014326201331
40,SVR,15,0.8493885589047179
40,Ridge,15,0.5956178276053721
40,GBR,15,0.8951755460393019
40,MLP,15,0.10209198854099166
40,TabPFN,20,0.9308229664581636
40,RF,20,0.9123290213496825
40,XGBoost,20,0.9251761018204985
40,SVR,20,0.7523476019082727
40,Ridge,20,0.5753664974358897
40,GBR,20,0.9219952495291198
40,MLP,20,-2.337302418721439
40,TabPFN,25,0.9386432063119604
40,RF,25,0.9152851476324795
40,XGBoost,25,0.8647945717669001
40,SVR,25,0.7127545939939892
40,Ridge,25,0.5579079920793614
40,GBR,25,0.9058625105471447
40,MLP,25,0.4959896138501323
40,TabPFN,30,0.9362794702436966
40,RF,30,0.8931768495602485
40,XGBoost,30,0.9184033199576462
40,SVR,30,0.7671113760351196
40,Ridge,30,0.5053903667898842
40,GBR,30,0.9180231480901823
40,MLP,30,-1.5484791178555062
40,TabPFN,35,0.9342481341157505
40,RF,35,0.9126748999459181
40,XGBoost,35,0.9510165594601682
40,SVR,35,0.7827607362965306
40,Ridge,35,0.4956206506774371
40,GBR,35,0.876471136967575
40,MLP,35,0.15202393460014663
40,TabPFN,40,0.9265894580318386
40,RF,40,0.8706334750949821
40,XGBoost,40,0.7526897803857939
40,SVR,40,0.7548130930631112
40,Ridge,40,0.5151571770684684
40,GBR,40,0.8462827598583544
40,MLP,40,0.7838435978078452
40,TabPFN,45,0.9345606268042357
40,RF,45,0.9237852227983231
40,XGBoost,45,0.9271977769165414
40,SVR,45,0.676129525481731
40,Ridge,45,0.5625314653712299
40,GBR,45,0.8961805663276023
40,MLP,45,0.8035225478940408
40,TabPFN,48,0.9352473243942208
40,RF,48,0.9294380832254332
40,XGBoost,48,0.9197604418115942
40,SVR,48,0.7535620469458741
40,Ridge,48,0.5788712617982368
40,GBR,48,0.9073978946950202
40,MLP,48,-0.3716594600615881
41,TabPFN,10,0.7939438265760117
41,RF,10,0.5243245984251715
41,XGBoost,10,0.781256293240176
41,SVR,10,0.4059356576265454
41,Ridge,10,0.34634761442207773
41,GBR,10,0.5897361270119443
41,MLP,10,-0.12436042656303159
41,TabPFN,15,0.9468455320868757
41,RF,15,0.8470029899418339
41,XGBoost,15,0.832792940895934
41,SVR,15,0.8192717228065374
41,Ridge,15,0.8117695359159453
41,GBR,15,0.8599895146985846
41,MLP,15,0.42402553662093145
41,TabPFN,20,0.8401110476794011
41,RF,20,0.8594522501054118
41,XGBoost,20,0.8742891817473347
41,SVR,20,0.4150651015611907
41,Ridge,20,0.7261310213443962
41,GBR,20,0.8240035032683504
41,MLP,20,0.4771515820621196
41,TabPFN,25,0.8200851462792241
41,RF,25,0.7585349757288838
41,XGBoost,25,0.7632086272345568
41,SVR,25,0.03359755283681176
41,Ridge,25,0.44875913368073117
41,GBR,25,0.5154867463180013
41,MLP,25,-0.6002921352205248
41,TabPFN,30,0.9468225464191193
41,RF,30,0.8741434005418104
41,XGBoost,30,0.9111359032754324
41,SVR,30,0.727028839418824
41,Ridge,30,0.6326829966885521
41,GBR,30,0.8967241721541015
41,MLP,30,-0.7758134304184112
41,TabPFN,35,0.9456493549315215
41,RF,35,0.9124153994888614
41,XGBoost,35,0.771840473613695
41,SVR,35,0.6056089671834393
41,Ridge,35,0.43770975024646963
41,GBR,35,0.8600446755418448
41,MLP,35,-1.8625577175116383
41,TabPFN,40,0.9436914945680407
41,RF,40,0.9194585519027726
41,XGBoost,40,0.8015008415630334
41,SVR,40,0.5235368857431535
41,Ridge,40,0.4886568825268376
41,GBR,40,0.874028623872734
41,MLP,40,0.3061779654802924
41,TabPFN,45,0.9330403842590927
41,RF,45,0.8964623165631834
41,XGBoost,45,0.7296302647659849
41,SVR,45,0.7630205661198658
41,Ridge,45,0.4470267796606928
41,GBR,45,0.8218443632491784
41,MLP,45,0.697599031376773
41,TabPFN,48,0.9371014141621237
41,RF,48,0.9110646832959679
41,XGBoost,48,0.7636090658023919
41,SVR,48,0.6292441506985431
41,Ridge,48,0.45746141849993205
41,GBR,48,0.8342038694174826
41,MLP,48,-0.10468975082565879
42,TabPFN,10,0.8014056950093785
42,RF,10,0.7917565279805461
42,XGBoost,10,0.4432939864685578
42,SVR,10,0.42347963119826004
42,Ridge,10,0.7298947952918592
42,GBR,10,0.8127300211647795
42,MLP,10,0.5153608586101428
42,TabPFN,15,0.8564645271280449
42,RF,15,0.8436267378958494
42,XGBoost,15,0.9132301491844553
42,SVR,15,0.47648067943268413
42,Ridge,15,0.43949580875417704
42,GBR,15,0.821995021482826
42,MLP,15,-1.3189432360499502
42,TabPFN,20,0.937117396113749
42,RF,20,0.9151002861035672
42,XGBoost,20,0.8472324732053595
42,SVR,20,0.5091865908479845
42,Ridge,20,0.6496660591607312
42,GBR,20,0.9285443701170794
42,MLP,20,0.41492725355353954
42,TabPFN,25,0.8880593792625774
42,RF,25,0.9329779494959589
42,XGBoost,25,0.9256230748552858
42,SVR,25,0.6001243548780745
42,Ridge,25,0.27993224355367574
42,GBR,25,0.9439734258143725
42,MLP,25,0.7085463825823761
42,TabPFN,30,0.9218798106600353
42,RF,30,0.870772468456525
42,XGBoost,30,0.8913829975456636
42,SVR,30,0.6099887803292396
42,Ridge,30,0.4814833865458953
42,GBR,30,0.794278408750824
42,MLP,30,0.02706615048396699
42,TabPFN,35,0.9213790613119147
42,RF,35,0.8651667990858317
42,XGBoost,35,0.9240187944448958
42,SVR,35,0.4733210058830868
42,Ridge,35,0.6796953212357527
42,GBR,35,0.8424867939455013
42,MLP,35,0.6454266232171224
42,TabPFN,40,0.932800211317905
42,RF,40,0.8984965806822598
42,XGBoost,40,0.914263314412847
42,SVR,40,0.8073021109991145
42,Ridge,40,0.6895155664849848
42,GBR,40,0.8289732295811608
42,MLP,40,0.7341214670421747
42,TabPFN,45,0.9337367956094108
42,RF,45,0.8752572143819695
42,XGBoost,45,0.9198473078106724
42,SVR,45,0.7708390261023333
42,Ridge,45,0.7103489658334656
42,GBR,45,0.8551900075669471
42,MLP,45,0.25349816788444557
42,TabPFN,48,0.9377922119146789
42,RF,48,0.8807670768135928
42,XGBoost,48,0.9348258392586757
42,SVR,48,0.7629950811514088
42,Ridge,48,0.7156767281236383
42,GBR,48,0.8511421789274005
42,MLP,48,0.22637350002195777
43,TabPFN,10,0.7112258023851017
43,RF,10,0.7976424057125305
43,XGBoost,10,0.7326667908735354
43,SVR,10,0.28459114509399863
43,Ridge,10,-2.4371725811271863
43,GBR,10,0.8204005032876616
43,MLP,10,-10.838810771369666
43,TabPFN,15,0.8487191750175623
43,RF,15,0.8984553960313383
43,XGBoost,15,0.91143628904821
43,SVR,15,0.3311032635484733
43,Ridge,15,0.36059975182705795
43,GBR,15,0.8381699384252396
43,MLP,15,-7.026330053824882
43,TabPFN,20,0.9192971764845012
43,RF,20,0.8204008910049317
43,XGBoost,20,0.779159145200844
43,SVR,20,0.025149498048949614
43,Ridge,20,-1.9794897013412216
43,GBR,20,0.8009751467893336
43,MLP,20,-5.6525085132255395
43,TabPFN,25,0.8438147379797623
43,RF,25,0.9298696357533014
43,XGBoost,25,0.8420017501074358
43,SVR,25,0.2542385952055396
43,Ridge,25,-2.692046129579211
43,GBR,25,0.9398427864139849
43,MLP,25,-2.07094945153749
43,TabPFN,30,0.8684915760333993
43,RF,30,0.8048740251906517
43,XGBoost,30,0.7698677386268674
43,SVR,30,0.4638000010992379
43,Ridge,30,0.035030423069692174
43,GBR,30,0.7467035833834181
43,MLP,30,-1.181178251572732
43,TabPFN,35,0.8486310948476805
43,RF,35,0.8775158805809695
43,XGBoost,35,0.8964111255423036
43,SVR,35,0.5102981211695224
43,Ridge,35,-0.5265528760775726
43,GBR,35,0.8527377679627239
43,MLP,35,0.39446293371597574
43,TabPFN,40,0.8549644305372108
43,RF,40,0.8312020986588229
43,XGBoost,40,0.7955138065730329
43,SVR,40,0.4729996960797572
43,Ridge,40,0.32870654017561485
43,GBR,40,0.7768559213973715
43,MLP,40,0.40504762410117634
43,TabPFN,45,0.8704104330554594
43,RF,45,0.9039538493917872
43,XGBoost,45,0.8946163151295464
43,SVR,45,0.46061683300935796
43,Ridge,45,-0.296890819606624
43,GBR,45,0.8927661646988603
43,MLP,45,-3.095173285498853
43,TabPFN,48,0.8711288080013573
43,RF,48,0.9150398123073832
43,XGBoost,48,0.8964420015577865
43,SVR,48,0.44977763596227716
43,Ridge,48,-0.19343968960281277
43,GBR,48,0.8939462192458145
43,MLP,48,-0.5231134028397755
44,TabPFN,10,0.8299427099124321
44,RF,10,0.7139483058313456
44,XGBoost,10,0.5510446822519722
44,SVR,10,0.4361985926703972
44,Ridge,10,0.5936118258937458
44,GBR,10,0.8272976486250335
44,MLP,10,-1.6897730953781491
44,TabPFN,15,0.845632364973883
44,RF,15,0.8173319731764999
44,XGBoost,15,0.4587000962283623
44,SVR,15,0.8740205268550497
44,Ridge,15,0.5767611748618198
44,GBR,15,0.7465646013907175
44,MLP,15,0.8112795735195251
44,TabPFN,20,0.9347760834813916
44,RF,20,0.8928002582160698
44,XGBoost,20,0.8291176537251201
44,SVR,20,0.7332383567424119
44,Ridge,20,0.589515558814463
44,GBR,20,0.9306582463082478
44,MLP,20,-0.1892911114348168
44,TabPFN,25,0.8915890335707204
44,RF,25,0.8432577588758481
44,XGBoost,25,0.718489002740067
44,SVR,25,0.7219007202762204
44,Ridge,25,0.744946514172093
44,GBR,25,0.8008475030663473
44,MLP,25,-1.129490673416245
44,TabPFN,30,0.9013511127799393
44,RF,30,0.8185102578409056
44,XGBoost,30,0.5957280555600883
44,SVR,30,0.5710859119979744
44,Ridge,30,0.6201751908400209
44,GBR,30,0.7436908251772283
44,MLP,30,0.5277137183735274
44,TabPFN,35,0.8957700686260543
44,RF,35,0.8935463475356396
44,XGBoost,35,0.9038776287015764
44,SVR,35,0.6115233697629157
44,Ridge,35,0.7675467852903127
44,GBR,35,0.8783694693329
44,MLP,35,-1.9380223488625727
44,TabPFN,40,0.9054143367166245
44,RF,40,0.8893148914928796
44,XGBoost,40,0.870184156594317
44,SVR,40,0.6452237662814373
44,Ridge,40,0.740854899406319
44,GBR,40,0.8410117682753449
44,MLP,40,-0.5394744325917302
44,TabPFN,45,0.9158123437474612
44,RF,45,0.8787761757263078
44,XGBoost,45,0.8692839194010348
44,SVR,45,0.5470963839885759
44,Ridge,45,0.7805420066078216
44,GBR,45,0.8480560397960065
44,MLP,45,-0.42907094855756966
44,TabPFN,48,0.9175526921923373
44,RF,48,0.8935985572043406
44,XGBoost,48,0.8720530004650004
44,SVR,48,0.5965902233147189
44,Ridge,48,0.7836921395049034
44,GBR,48,0.851413878650868
44,MLP,48,0.2826160970687397
45,TabPFN,10,0.9084241917457658
45,RF,10,0.8437957817021517
45,XGBoost,10,0.6980624009040207
45,SVR,10,0.7175312151730635
45,Ridge,10,0.6131281751271682
45,GBR,10,0.9017048140496772
45,MLP,10,0.44084380435995774
45,TabPFN,15,0.9262068348620381
45,RF,15,0.8505885588256701
45,XGBoost,15,0.7959409575040061
45,SVR,15,0.7138411527661097
45,Ridge,15,0.47657366939745294
45,GBR,15,0.800438494076467
45,MLP,15,-0.6018395925155462
45,TabPFN,20,0.903967595908887
45,RF,20,0.862341750834132
45,XGBoost,20,0.856539477079548
45,SVR,20,0.7751547612106968
45,Ridge,20,0.500071614395777
45,GBR,20,0.853024105885086
45,MLP,20,-2.43020096774898
45,TabPFN,25,0.9381787181471706
45,RF,25,0.8888814352219461
45,XGBoost,25,0.8962125025474345
45,SVR,25,0.8058061388410671
45,Ridge,25,0.5653054118926206
45,GBR,25,0.7854034782938795
45,MLP,25,0.8587092433267909
45,TabPFN,30,0.911016712275331
45,RF,30,0.8627205288672695
45,XGBoost,30,0.9437998269266514
45,SVR,30,0.6629858816074389
45,Ridge,30,0.635085965021637
45,GBR,30,0.7901606344251177
45,MLP,30,0.7654963673956018
45,TabPFN,35,0.9189861075886304
45,RF,35,0.8798533558052136
45,XGBoost,35,0.9187072574386934
45,SVR,35,0.7789019499863132
45,Ridge,35,0.5804203482829824
45,GBR,35,0.7954950081423269
45,MLP,35,-1.04853887445645
45,TabPFN,40,0.9163962536452985
45,RF,40,0.852397563922977
45,XGBoost,40,0.9492925622649275
45,SVR,40,0.7629538738089823
45,Ridge,40,0.5427470971848202
45,GBR,40,0.8096421543814185
45,MLP,40,0.4091775106977613
45,TabPFN,45,0.9151513799830571
45,RF,45,0.8684942785450765
45,XGBoost,45,0.942074693474709
45,SVR,45,0.8169741504939926
45,Ridge,45,0.5812235771124175
45,GBR,45,0.8092853911194442
45,MLP,45,-0.9692843878892787
45,TabPFN,48,0.9229154541205848
45,RF,48,0.869426356559517
45,XGBoost,48,0.9414172696808529
45,SVR,48,0.8190028286918952
45,Ridge,48,0.5895666802411565
45,GBR,48,0.8234488917215086
45,MLP,48,0.8241748550976906
46,TabPFN,10,0.8076039884942198
46,RF,10,0.6166889557206872
46,XGBoost,10,-0.1558428161653178
46,SVR,10,-0.49380847724406385
46,Ridge,10,0.3956406036870761
46,GBR,10,0.4433877244601129
46,MLP,10,-16.037488361022582
46,TabPFN,15,0.8589950239768077
46,RF,15,0.7777360024167326
46,XGBoost,15,0.668763866894879
46,SVR,15,-0.24903751842715183
46,Ridge,15,0.505006538703084
46,GBR,15,0.7154509173111636
46,MLP,15,0.4486272265390294
46,TabPFN,20,0.7796610386634522
46,RF,20,0.8599470753016564
46,XGBoost,20,0.7992850192432753
46,SVR,20,-0.07530847094208903
46,Ridge,20,0.2633576829927903
46,GBR,20,0.798536959009413
46,MLP,20,-11.51420068541639
46,TabPFN,25,0.7093767156107486
46,RF,25,0.7253450897308866
46,XGBoost,25,0.7035806303064013
46,SVR,25,-0.32747346409927425
46,Ridge,25,0.40838408421753725
46,GBR,25,0.6962198391017445
46,MLP,25,-2.316839153385432
46,TabPFN,30,0.8787972777761028
46,RF,30,0.8113866399156453
46,XGBoost,30,0.7766262018075882
46,SVR,30,-0.15821299736612837
46,Ridge,30,0.4375100646127572
46,GBR,30,0.7565491308183059
46,MLP,30,-2.50879195879649
46,TabPFN,35,0.8652020343536465
46,RF,35,0.7699285295758205
46,XGBoost,35,0.6898011076527825
46,SVR,35,-0.2685067718118348
46,Ridge,35,0.5002304608199388
46,GBR,35,0.6735072256155545
46,MLP,35,-2.4091357574960077
46,TabPFN,40,0.899922380366763
46,RF,40,0.8311033918925956
46,XGBoost,40,0.7168625407460778
46,SVR,40,-0.2601934055627526
46,Ridge,40,0.32537961878006705
46,GBR,40,0.6995593255861079
46,MLP,40,0.4032938960792558
46,TabPFN,45,0.9073743388681903
46,RF,45,0.8336436248894463
46,XGBoost,45,0.7204352921082902
46,SVR,45,0.07932327238381431
46,Ridge,45,0.3620723871331488
46,GBR,45,0.7632302373167208
46,MLP,45,0.4564399159159286
46,TabPFN,48,0.9061435647051829
46,RF,48,0.8400422998056567
46,XGBoost,48,0.7369172617415272
46,SVR,48,0.061580494638826755
46,Ridge,48,0.33609631015734
46,GBR,48,0.7602113056669211
46,MLP,48,0.5251072297862565
47,TabPFN,10,0.7679750952125397
47,RF,10,0.722313961223561
47,XGBoost,10,0.5137967473620221
47,SVR,10,0.49738943815041314
47,Ridge,10,0.2941742590578623
47,GBR,10,0.7890074441480511
47,MLP,10,-0.10465253171481104
47,TabPFN,15,0.7839373127338334
47,RF,15,0.7655990098247295
47,XGBoost,15,0.4571959537794765
47,SVR,15,0.4283264534068305
47,Ridge,15,0.03716106221744542
47,GBR,15,0.6986079588001611
47,MLP,15,-2.6379866923801267
47,TabPFN,20,0.8188462491262896
47,RF,20,0.8015499032358868
47,XGBoost,20,0.808635856024666
47,SVR,20,0.6512000327522129
47,Ridge,20,-0.07553835025028977
47,GBR,20,0.7947475168318813
47,MLP,20,-3.1281945551246064
47,TabPFN,25,0.662045129128872
47,RF,25,0.6639471936658721
47,XGBoost,25,0.2766825363858513
47,SVR,25,0.5291415165264421
47,Ridge,25,-0.8747792206179954
47,GBR,25,0.5923407811738834
47,MLP,25,-8.676439183591594
47,TabPFN,30,0.773142092470124
47,RF,30,0.8608516817862231
47,XGBoost,30,0.7395246973000713
47,SVR,30,0.42458020903824234
47,Ridge,30,0.030273656020298745
47,GBR,30,0.7962173025125645
47,MLP,30,-3.3150574030982716
47,TabPFN,35,0.8100990082509197
47,RF,35,0.8314045323065341
47,XGBoost,35,0.8174544578220303
47,SVR,35,0.5950249991803626
47,Ridge,35,0.2731337533215603
47,GBR,35,0.8456597636482124
47,MLP,35,-2.4431904181190327
47,TabPFN,40,0.8563926409658189
47,RF,40,0.8747551711617088
47,XGBoost,40,0.8266435507502514
47,SVR,40,0.6552244807099237
47,Ridge,40,0.21881852972355242
47,GBR,40,0.873032886384338
47,MLP,40,-0.31920363339706004
47,TabPFN,45,0.7852529796924912
47,RF,45,0.8151477168712296
47,XGBoost,45,0.7685126090062648
47,SVR,45,0.5741073917172297
47,Ridge,45,0.24001915669039553
47,GBR,45,0.783905269694412
47,MLP,45,-2.8883079827352947
47,TabPFN,48,0.8042052804891167
47,RF,48,0.8208780965882498
47,XGBoost,48,0.8101272848810485
47,SVR,48,0.669042962003503
47,Ridge,48,0.07991088085639864
47,GBR,48,0.7831022712023327
47,MLP,48,-2.006799943609596
48,TabPFN,10,0.5410758666716851
48,RF,10,0.4982915662713976
48,XGBoost,10,0.5267288718005079
48,SVR,10,0.18670530391619977
48,Ridge,10,0.3276741196840087
48,GBR,10,0.6990559364451019
48,MLP,10,-1.0916661577984579
48,TabPFN,15,0.8828284215897454
48,RF,15,0.8836738172496564
48,XGBoost,15,0.8592212084601124
48,SVR,15,0.5472359175755617
48,Ridge,15,-0.8665240423203671
48,GBR,15,0.9231139769296478
48,MLP,15,-3.8493826308640653
48,TabPFN,20,0.7069656652682221
48,RF,20,0.7689197709793085
48,XGBoost,20,0.6622415529403924
48,SVR,20,0.4490467815307657
48,Ridge,20,-0.02200595017108009
48,GBR,20,0.6728400243273049
48,MLP,20,-0.5324627979027607
48,TabPFN,25,0.9660072849429391
48,RF,25,0.9378230800047833
48,XGBoost,25,0.9489962742696039
48,SVR,25,0.6279206444282581
48,Ridge,25,0.2684581823399259
48,GBR,25,0.9098232938348431
48,MLP,25,-0.004511861093274616
48,TabPFN,30,0.9465234898140175
48,RF,30,0.9385992097813916
48,XGBoost,30,0.9234956724706015
48,SVR,30,0.7411109984505759
48,Ridge,30,0.4740316400380553
48,GBR,30,0.9277459509737067
48,MLP,30,0.5008243734004436
48,TabPFN,35,0.959565192825893
48,RF,35,0.9311724261968598
48,XGBoost,35,0.9038738819295877
48,SVR,35,0.6644601765440681
48,Ridge,35,0.4473236660812301
48,GBR,35,0.8948906991838551
48,MLP,35,0.4280121228980668
48,TabPFN,40,0.9677561673911136
48,RF,40,0.9651716619921448
48,XGBoost,40,0.9603688817714287
48,SVR,40,0.7152206186355672
48,Ridge,40,0.5218640332651066
48,GBR,40,0.961025372041606
48,MLP,40,-0.014303976184022904
48,TabPFN,45,0.9729114147602598
48,RF,45,0.9667053866261544
48,XGBoost,45,0.9553308083050233
48,SVR,45,0.7323447465807003
48,Ridge,45,0.47319164981046646
48,GBR,45,0.9528280838012776
48,MLP,45,-0.49022798442599735
48,TabPFN,48,0.972174102610436
48,RF,48,0.9561385390366102
48,XGBoost,48,0.9600496336311691
48,SVR,48,0.7416738663186164
48,Ridge,48,0.49968204654066295
48,GBR,48,0.9439775977365997
48,MLP,48,-0.15150538577037942
49,TabPFN,10,0.8464814502396198
49,RF,10,0.7108175263873013
49,XGBoost,10,0.4897014398165995
49,SVR,10,0.3156947243340602
49,Ridge,10,-2.099367234296032
49,GBR,10,0.7298193143416101
49,MLP,10,-2.004232762540424
49,TabPFN,15,0.8589974530289594
49,RF,15,0.8724770058394127
49,XGBoost,15,0.7036812759885782
49,SVR,15,0.6678411795738878
49,Ridge,15,0.6546769632464693
49,GBR,15,0.8564644566598228
49,MLP,15,-0.3279238556400126
49,TabPFN,20,0.8619855461261885
49,RF,20,0.7525140362807181
49,XGBoost,20,0.7504754181141429
49,SVR,20,0.7225389923105712
49,Ridge,20,0.6341206638086343
49,GBR,20,0.6411760827216384
49,MLP,20,0.08752434753052007
49,TabPFN,25,0.95039848135279
49,RF,25,0.9039030952039961
49,XGBoost,25,0.8249140458237209
49,SVR,25,0.7400670338404294
49,Ridge,25,0.7456853672286861
49,GBR,25,0.933141001443251
49,MLP,25,-0.35097632524155564
49,TabPFN,30,0.902459864725437
49,RF,30,0.80295920285021
49,XGBoost,30,0.7837251077090374
49,SVR,30,0.4378581956385649
49,Ridge,30,0.7331081958553569
49,GBR,30,0.7936991014328193
49,MLP,30,-0.014307644846474954
49,TabPFN,35,0.9228615764932756
49,RF,35,0.853824855063572
49,XGBoost,35,0.8956187139149141
49,SVR,35,0.5882822342447711
49,Ridge,35,0.7513739936442954
49,GBR,35,0.8502430624511004
49,MLP,35,-0.6597391935333112
49,TabPFN,40,0.9078271463839903
49,RF,40,0.8927652175133034
49,XGBoost,40,0.8688680900609156
49,SVR,40,0.7078021042412554
49,Ridge,40,0.7238485930136795
49,GBR,40,0.894593285896035
49,MLP,40,-0.23345447599099844
49,TabPFN,45,0.9392279065809951
49,RF,45,0.907328736693168
49,XGBoost,45,0.8536093461596125
49,SVR,45,0.6903338194129693
49,Ridge,45,0.7992171227314852
49,GBR,45,0.9120835727637621
49,MLP,45,0.47038766051977
49,TabPFN,48,0.9276302771532647
49,RF,48,0.9068318121880824
49,XGBoost,48,0.8578992390605175
49,SVR,48,0.7053197942275606
49,Ridge,48,0.7634021842878157
49,GBR,48,0.90363320846497
49,MLP,48,0.7362177369942714
