fold,model,mode,R2,RMSE,MAE,time_s
33,RF,bo,0.6929627843266727,0.33464979806311324,0.24162102451112843,10.641766786575317
33,GBR,default,0.8449517457155968,0.23780911578913908,0.18905360042376076,0.03183722496032715
33,GBR,bo,0.6151047688058753,0.37468501364743406,0.30099998616613366,3.410950183868408
33,XGBoost,default,0.7850602945235317,0.27999700277300327,0.23598134132257345,0.10010790824890137
33,XGBoost,bo,0.740114240323692,0.30788341803677927,0.24677545066231152,3.2993319034576416
33,AdaBoost,default,0.5237623220514884,0.416780060860969,0.30333943032633065,0.11629867553710938
33,AdaBoost,bo,0.5373528484503156,0.4107901335363006,0.28780790614587526,8.148158550262451
33,MLP,default,0.5383652443986333,0.4103404279343719,0.3221392314867488,0.03846001625061035
33,MLP,bo,0.6883805568541216,0.33713770904453555,0.24902629585798342,8.955761671066284
34,TabPFN,zero-shot,0.515355665653207,0.4859605902124166,0.3743273008660131,7.625665903091431
34,Ridge,default,0.047909139708655846,0.6811279139500616,0.536901734842936,0.0
34,Ridge,bo,0.2924963631855241,0.5871564271582036,0.5141231425259876,0.06396317481994629
34,Lasso,default,0.18110500002282093,0.6316894017494353,0.5142061271708384,0.0
34,Lasso,bo,0.17753423874048557,0.6330651327811696,0.5147240439869515,0.07981514930725098
34,ElasticNet,default,0.08962708405115549,0.6660382103773086,0.5281688204726948,0.0
34,ElasticNet,bo,0.2689670805661981,0.5968400361001296,0.5016506056598035,0.08750367164611816
34,SVR,default,0.25684404095875724,0.6017685174008462,0.45440877021560744,0.002006053924560547
34,SVR,bo,0.414056758607768,0.5343394700974106,0.4060080678413793,0.11765289306640625
34,KNN,default,0.41722674507890645,0.5328921063048293,0.41007860081213726,0.0
34,KNN,bo,0.5847292134879987,0.44983699675502115,0.3724315370104811,0.13521957397460938
34,RF,default,0.5885343218578996,0.4477713354396694,0.3037840897848767,0.06978988647460938
34,RF,bo,0.5718543315424708,0.45675704870681316,0.3158356548686198,7.765373706817627
34,GBR,default,0.6469804893613059,0.4147523306009147,0.2675979038390673,0.039882659912109375
34,GBR,bo,0.58029545680954,0.45223202724943845,0.32715710748790644,5.623173952102661
34,XGBoost,default,0.5335396779558002,0.47675673259082624,0.2860692336936931,0.10246825218200684
34,XGBoost,bo,0.5885459796592948,0.4477649921812267,0.3188516346301463,3.6443214416503906
34,AdaBoost,default,0.5851240522682355,0.4496230937602576,0.34190770998887604,0.09830188751220703
34,AdaBoost,bo,0.5047141476411983,0.49126683036388363,0.37192410484734967,10.220560073852539
34,MLP,default,-0.9944655521204362,0.9858316356043731,0.7798178041767283,0.026125431060791016
34,MLP,bo,0.13537395046975076,0.6490880875182801,0.4461588304996762,6.227091073989868
35,TabPFN,zero-shot,0.6556511089535204,0.3730549165334949,0.279479902841599,7.944697380065918
35,Ridge,default,-0.6703477190467846,0.821631096580999,0.6411259561879037,0.0
35,Ridge,bo,-0.057606948325499285,0.6537859320336594,0.5653403984107905,0.07617855072021484
35,Lasso,default,-0.6543880148619272,0.8176964480122424,0.6396663742730047,0.0010142326354980469
35,Lasso,bo,0.07907198677164429,0.6100792661130026,0.540675539876152,0.06486964225769043
35,ElasticNet,default,-0.6740486504309151,0.822540822679154,0.6418496190879693,0.0
