TabPFN,Ridge_default,Ridge_bo,Lasso_default,Lasso_bo,ElasticNet_default,ElasticNet_bo,SVR_default,SVR_bo,KNN_default,KNN_bo,RF_default,RF_bo,GBR_default,GBR_bo,XGBoost_default,XGBoost_bo,AdaBoost_default,AdaBoost_bo,MLP_default,MLP_bo
0.3692719140200933,-0.3173034370160366,0.1667767829195802,-0.055587132582554544,-0.8100895111524336,-0.2796335891202615,-0.8104987711898926,-0.17681415384327792,0.28182888895881,0.1433055251593619,0.3355589239056417,0.43682743986503614,0.4232561749503033,0.35339722283481134,0.3831715019976041,0.33044604870411576,0.44359287496859556,0.38446704202684434,0.3694299174244,-0.8862219261009163,-0.26077263927299943
0.7988087651969252,0.16913113956572634,0.3558017307937795,0.16097035081939504,0.3671325031612347,0.16122042619773724,0.3791806842402946,0.528861920219089,0.5591110561271677,0.6674794586259305,0.619992498504792,0.8325695515434743,0.8337894375605834,0.7436954696250648,0.7374359439711374,0.7556807655909613,0.7686985072524248,0.8304450921129625,0.8396646269423229,-1.642236140696121,0.7144184071464612
0.6769037110821257,0.37364196300021457,0.3980153354284428,0.3703956146041476,0.3486992260924847,0.37113451057605407,0.3444925614239167,0.5291909007912902,0.6280173848683421,0.6688629011077221,0.726137815109027,0.5963454248899323,0.6603216326628294,0.46738914052937586,0.6673186656696302,0.6225525704809813,0.653954435767182,0.5742714475689155,0.5941494051000136,-2.169171703572812,0.5024392974646215
0.8592559258265187,0.44871534842818517,0.5168486150523166,0.4344715693517641,0.4114277532515971,0.44157790004103215,0.4611501503146438,0.17338963706669808,0.46485880704038895,0.7563320037360932,0.7220006361512972,0.8194858418394062,0.8327089299094342,0.7686350807538374,0.7900677444593749,0.7561372063934146,0.7267997920269056,0.8239799641890893,0.8226171443918101,-0.8472816253114897,0.7338136112109385
0.700317390574746,0.3829424911125783,0.34107818855083893,0.37493475708890667,0.2861914764159308,0.378425762435863,0.3234952390757735,0.5295520833309058,0.2260981505782993,0.5697446288980156,0.5858204084304715,0.7076177772317254,0.7021832560614957,0.6019099943177497,0.5804549947399513,0.5605538516094859,0.5585297722657809,0.6826132055529796,0.6203158861414948,-1.6827328533779315,0.524054859496518
0.7952969391565994,0.42649119847355377,0.3019290441657443,0.42622747040686604,0.025094320800687075,0.4269968239784322,0.00987741875673187,0.49752520587487303,0.5857610883028013,0.6460046448595862,0.6448133863331695,0.7222727113981615,0.6929627843266727,0.8449517457155968,0.6151047688058753,0.7850602945235317,0.740114240323692,0.5237623220514884,0.5373528484503156,0.5383652443986333,0.6883805568541216
0.515355665653207,0.047909139708655846,0.2924963631855241,0.18110500002282093,0.17753423874048557,0.08962708405115549,0.2689670805661981,0.25684404095875724,0.414056758607768,0.41722674507890645,0.5847292134879987,0.5885343218578996,0.5718543315424708,0.6469804893613059,0.58029545680954,0.5335396779558002,0.5885459796592948,0.5851240522682355,0.5047141476411983,-0.9944655521204362,0.13537395046975076
0.6556511089535204,-0.6703477190467846,-0.057606948325499285,-0.6543880148619272,0.07907198677164429,-0.6740486504309151,0.21810222014562464,0.06253639583590187,0.24433462899094482,0.4427077763143239,0.5086890869512675,0.6408406419649761,0.6098068703968382,0.6784011064391677,0.5903558308778347,0.5497449016443192,0.5554209494558289,0.653507676472495,0.6759011576623684,-3.678820707528092,-1.6076516446983296
0.5785852913763883,0.1449217670486852,0.24291043425834968,0.24987832950750366,0.21087375824134247,0.17478915072191437,0.17602515193646795,0.5999629091727249,0.5258570709380193,0.35670208608034526,0.6395665258894826,0.5419344242188164,0.5346428170428772,0.4580053308536828,0.5272874806498049,0.5478418179198501,0.6335234456711285,0.5676532729515118,0.5357337616265581,-0.6770724360462508,-1.0734310682583925
0.8183196371056358,0.3718302966553162,0.39657621542879484,0.3840261361341024,0.2661649022423903,0.38794751650205717,0.27676769937326806,0.42548046442069143,0.5973455686712488,0.7247475060206507,0.7295205467070489,0.7596127652389117,0.7973384003784375,0.7126699949314126,0.7760189178017645,0.7172490498196593,0.7322666248374644,0.7635251278351027,0.7378524578076964,-0.024563516319075385,0.6032688969534353
0.6389294108662349,0.09498000351170843,0.174661390255906,0.11048482023189965,0.20910987636071332,0.10044166871958526,0.1847850559732067,0.14416891495538808,0.5051073089677961,0.4854842067599471,0.6904390940466278,0.667831741192166,0.6674761615948802,0.6007866621912776,0.6575720685695938,0.5434616082667147,0.5938646746588425,0.6758754374916122,0.6415635409562918,0.4107629614183177,0.6063555317465587
0.5793339436099333,0.4819638646183023,0.5330759721715459,0.455077687114236,0.4636179878916502,0.4665216417137342,0.44906202674606066,0.6146938485587925,0.4088717574013857,0.7974210890490401,0.7686349011239937,0.5246315082874864,0.530789021807269,0.34706441710472735,0.47281102497393146,0.44174728863830337,0.5569714577061624,0.4930875715173,0.4755715732939675,0.021995512574059406,0.7315739294156598
0.725262410130074,0.2205661727844903,0.2682831898306779,0.2321400760945006,0.26189376546303533,0.2254125641064738,0.27357750743282105,0.7005216576882698,0.5922730329384693,0.49267055077953414,0.6066344244322719,0.742274764783557,0.7109157403130429,0.7383653358952362,0.6743201512703243,0.6667298082972861,0.6614580193549726,0.6508535778953599,0.6860796573775946,0.4601506567648681,-0.3260743800514114
0.49041997201420595,0.028748228742271786,0.06779877828566672,0.010585420673680734,0.031408442083326826,0.01899405910487839,0.02478311842277814,0.0438763041679493,0.42559019013717736,0.2067346649767432,0.23409688474735635,0.34710527094808863,0.3540275952773373,-0.002270381986874792,0.2065021927617422,0.22922138247892498,0.3698436850190614,0.4305884925177178,0.4030711069040881,0.040584332723211825,0.4733698696600315
