fold,model,n_train,R2
9,XGBoost,40,0.5004826714499855
9,SVR,40,-0.17252830879554648
9,Ridge,40,-0.2773779842370654
9,GBR,40,0.38112377655945495
9,MLP,40,0.13772435562223684
9,TabPFN,45,0.5919491931556733
9,RF,45,0.6169923800237953
9,XGBoost,45,0.3289463568344393
9,SVR,45,-0.36310711266044726
9,Ridge,45,-2.4141336901982284
9,GBR,45,0.2649165915724653
9,MLP,45,-1.442816762947153
9,TabPFN,48,0.6407896301811891
9,RF,48,0.6626130073832781
9,XGBoost,48,0.3371525634149649
9,SVR,48,-0.10635713283396431
9,Ridge,48,-0.4507088530904604
9,GBR,48,0.32327105551679214
9,MLP,48,-3.0253310872445764
10,TabPFN,10,0.27702565297019055
10,RF,10,0.49849010630809654
10,XGBoost,10,0.8470008780352973
10,SVR,10,-0.09241257781686496
10,Ridge,10,0.2260586639726605
10,GBR,10,0.7909320301001408
10,MLP,10,-1.9567017189163072
10,TabPFN,15,0.33295112024246687
10,RF,15,0.6879153901519554
10,XGBoost,15,0.5099179251484751
10,SVR,15,-0.12879545138263437
10,Ridge,15,0.13016560425316337
10,GBR,15,0.4798503823810827
10,MLP,15,-0.43255422996444737
10,TabPFN,20,0.5389091654941136
10,RF,20,0.5791868155014763
10,XGBoost,20,0.45323727361391497
10,SVR,20,0.14661251216141447
10,Ridge,20,0.2278829369997698
10,GBR,20,0.5796457581069596
10,MLP,20,0.2911250207393764
10,TabPFN,25,0.6058547337772526
10,RF,25,0.7362605010531501
10,XGBoost,25,0.6210932044596917
10,SVR,25,0.4589794983580344
10,Ridge,25,0.2927973290666731
10,GBR,25,0.6221593912649654
10,MLP,25,0.47949475655540497
10,TabPFN,30,0.7433303308693371
10,RF,30,0.7121445385567802
10,XGBoost,30,0.624793758954139
10,SVR,30,0.3960911992110806
10,Ridge,30,0.4976510340037419
10,GBR,30,0.7351053747164995
10,MLP,30,0.40244201294168946
10,TabPFN,35,0.8060811072267454
10,RF,35,0.8512180779608474
10,XGBoost,35,0.7529125708043115
10,SVR,35,0.5808886133789637
10,Ridge,35,0.3757326203153958
10,GBR,35,0.8241727101737008
10,MLP,35,0.5445231586345709
10,TabPFN,40,0.7474143910756084
10,RF,40,0.8038938721898784
10,XGBoost,40,0.765138199121829
10,SVR,40,0.6094741511135057
10,Ridge,40,0.44116962698515416
10,GBR,40,0.7997321483886222
10,MLP,40,-0.39295767951637517
10,TabPFN,45,0.7481217866212755
10,RF,45,0.7909382922023349
10,XGBoost,45,0.770919686695148
10,SVR,45,0.5667654987175593
10,Ridge,45,0.34138797409974575
10,GBR,45,0.7598336731313843
10,MLP,45,0.7776669150807711
10,TabPFN,48,0.7551667119311738
10,RF,48,0.7925331143744672
10,XGBoost,48,0.8045434989098075
10,SVR,48,0.6257597478589751
10,Ridge,48,0.37358994016319447
10,GBR,48,0.7993674072893604
10,MLP,48,0.530542271089288
11,TabPFN,10,0.4226968600204072
11,RF,10,0.4706360813255954
11,XGBoost,10,-0.3084950578010741
11,SVR,10,0.23901146136449658
11,Ridge,10,-1.1239194348935264
11,GBR,10,0.39045858684302615
11,MLP,10,-1.9292778266219073
11,TabPFN,15,0.6361747915087557
11,RF,15,0.6505817820087323
11,XGBoost,15,0.4828993512630414
11,SVR,15,0.19625643743534504
11,Ridge,15,-1.0113933446636083
11,GBR,15,0.6826316895779871
11,MLP,15,-1.2655858737128343
11,TabPFN,20,0.5520034429592651
11,RF,20,0.6515473534013771
11,XGBoost,20,0.5928630750006771
11,SVR,20,0.19257982484434677
11,Ridge,20,0.1558200763128279
11,GBR,20,0.6496267559519098
11,MLP,20,-2.439028581255047
11,TabPFN,25,0.7217722650823449
11,RF,25,0.7913287662568929
11,XGBoost,25,0.754660539355589
11,SVR,25,-0.1363107577182352
11,Ridge,25,0.13634701008315786
11,GBR,25,0.7819405276531579
11,MLP,25,-0.12395295319077282
11,TabPFN,30,0.704339109535389
11,RF,30,0.6559748283695777
11,XGBoost,30,0.466174556195181
11,SVR,30,-0.49820359091379096
11,Ridge,30,0.22769151201061222
11,GBR,30,0.6494324256962754
11,MLP,30,-1.719445097364722
11,TabPFN,35,0.7034764666626361
11,RF,35,0.6457055282283949
11,XGBoost,35,0.4374694465444211
11,SVR,35,-0.07988354862113245
11,Ridge,35,0.1775044134772712
11,GBR,35,0.22559530199396471
11,MLP,35,-1.62452202090368
11,TabPFN,40,0.7116837635552928
11,RF,40,0.6370310654546969
11,XGBoost,40,0.4552021693364805
11,SVR,40,-0.11733670836371468
11,Ridge,40,0.3084138784531605
11,GBR,40,0.4546692957673578
11,MLP,40,-0.9400051903450211
11,TabPFN,45,0.6907539907112916
11,RF,45,0.6838608337381956
11,XGBoost,45,0.4999492844639182
11,SVR,45,0.22772047873054535
11,Ridge,45,-0.0050008935694103585
11,GBR,45,0.4107621851777742
11,MLP,45,0.3083632396161986
11,TabPFN,48,0.7362936239781355
11,RF,48,0.6975161829857184
11,XGBoost,48,0.5511966658825602
