fold,model,mode,R2,RMSE,MAE,time_s
37,RF,bo,0.8260702882840865,0.31338795801808034,0.23595627267004915,11.239215612411499
37,GBR,default,0.799682204441376,0.3363219266030755,0.24443689658220158,0.040740013122558594
37,GBR,bo,0.8296189796992655,0.31017445182493036,0.2349162372455658,5.609296798706055
37,XGBoost,default,0.8462113105607789,0.2946847177301229,0.23419271741153044,0.08639645576477051
37,XGBoost,bo,0.8462394204373327,0.294657784899027,0.22875570158703992,3.4861438274383545
37,AdaBoost,default,0.7837641214724792,0.34942928020077835,0.24196589064513355,0.0987851619720459
37,AdaBoost,bo,0.7934305087736002,0.3415297230769988,0.2371851964659326,10.781818151473999
37,MLP,default,0.8930689514159049,0.2457238599785258,0.2273507617220951,0.04838395118713379
37,MLP,bo,0.8918040523265302,0.24717293449263888,0.22046578388808813,6.605346202850342
38,TabPFN,zero-shot,0.9344518983299571,0.1601222438894762,0.12444657460497643,8.566610336303711
38,Ridge,default,0.5852650548431262,0.40276982214924184,0.36376870203682193,0.0
38,Ridge,bo,0.47995809095408426,0.4510147861716761,0.41032881467347376,0.06466078758239746
38,Lasso,default,0.5987299194191826,0.39617767389019237,0.35777244365973626,0.0
38,Lasso,bo,0.5305516582359917,0.4285144908760192,0.3704328308318416,0.07864665985107422
38,ElasticNet,default,0.5917721903837805,0.39959762794632786,0.3614732461710946,0.0
38,ElasticNet,bo,0.5172310646567926,0.43455151323032404,0.37326976575031384,0.07959961891174316
38,SVR,default,0.6273351295597056,0.38179552693643226,0.3219549001685569,0.0
38,SVR,bo,0.6689844042919929,0.3598287301095482,0.2693181843540719,0.12769484519958496
38,KNN,default,0.6285576734110498,0.38116876379289,0.28709104047859507,0.0
38,KNN,bo,0.7592763664834944,0.30685342366671753,0.24208339091345,0.13380122184753418
38,RF,default,0.923362649007486,0.17313778235793,0.15389794015722824,0.07326126098632812
38,RF,bo,0.9200762235896925,0.17681113265863507,0.1530860161232885,10.160466432571411
38,GBR,default,0.9229227824485383,0.17363394091454054,0.1493707122826058,0.03228878974914551
38,GBR,bo,0.8943987447207846,0.20323857841777718,0.18276158473970003,6.080228090286255
38,XGBoost,default,0.8890714337509567,0.20830193680289327,0.1806455142860296,0.09311056137084961
38,XGBoost,bo,0.8977055976704686,0.20003110902594054,0.17315533633675997,3.093224048614502
38,AdaBoost,default,0.9323496646962461,0.16266966973030314,0.14208225139580694,0.12620902061462402
38,AdaBoost,bo,0.9265070917927987,0.1695486455834723,0.15406845479460532,9.319705724716187
38,MLP,default,-0.47152231254364807,0.7586737084235221,0.610750631485991,0.009147405624389648
38,MLP,bo,0.5183695439825022,0.43403882497277435,0.3205849076349479,7.707118034362793
39,TabPFN,zero-shot,0.9560057002845764,0.12866551808825283,0.09925804836289119,8.418362379074097
39,Ridge,default,0.752772805094482,0.3050086030171117,0.25075264706265676,0.0
39,Ridge,bo,0.754578546992541,0.3038926735969797,0.24926021803442913,0.06376004219055176
39,Lasso,default,0.7494063506246174,0.307078208946201,0.25627989242115473,0.0
39,Lasso,bo,0.7119152618992035,0.3292487191358007,0.28369899122770753,0.08012509346008301
39,ElasticNet,default,0.7558733135546574,0.3030899923378108,0.2514402731241749,0.0
39,ElasticNet,bo,0.7058357224441384,0.3327046988873894,0.2869254079211245,0.06359577178955078
39,SVR,default,0.7880554751332774,0.2824067478018122,0.2017417394161666,0.016086816787719727
