fold,idx,alpha,y_obs,y_pred,xc_lo,xc_hi,xc_cov,xc_wid,xc_is
26,25,0.200000,2.817764,2.436253,2.201168,2.671338,0,0.470170,1.934429
26,27,0.200000,2.035870,2.065070,1.829985,2.300155,1,0.470170,0.470170
26,30,0.200000,1.832062,1.878836,1.643751,2.113921,1,0.470170,0.470170
26,38,0.200000,1.966189,1.511242,1.276157,1.746327,0,0.470170,2.668791
26,42,0.200000,2.288964,2.242228,2.007143,2.477312,1,0.470170,0.470170
26,46,0.200000,2.133762,2.016270,1.781185,2.251355,1,0.470170,0.470170
26,50,0.200000,1.212188,1.322041,1.086956,1.557126,1,0.470170,0.470170
26,51,0.200000,1.669038,1.679919,1.444834,1.915004,1,0.470170,0.470170
26,4,0.150000,2.455439,2.436640,2.134065,2.739215,1,0.605151,0.605151
26,5,0.150000,2.328645,2.306010,2.003434,2.608585,1,0.605151,0.605151
26,12,0.150000,2.903090,2.509943,2.207367,2.812518,0,0.605151,1.812780
26,23,0.150000,0.730782,0.822109,0.519534,1.124684,1,0.605151,0.605151
26,25,0.150000,2.817764,2.436253,2.133678,2.738828,0,0.605151,1.657624
26,27,0.150000,2.035870,2.065070,1.762495,2.367645,1,0.605151,0.605151
26,30,0.150000,1.832062,1.878836,1.576261,2.181412,1,0.605151,0.605151
26,38,0.150000,1.966189,1.511242,1.208666,1.813817,0,0.605151,2.636774
26,42,0.150000,2.288964,2.242228,1.939652,2.544803,1,0.605151,0.605151
26,46,0.150000,2.133762,2.016270,1.713695,2.318845,1,0.605151,0.605151
26,50,0.150000,1.212188,1.322041,1.019466,1.624617,1,0.605151,0.605151
26,51,0.150000,1.669038,1.679919,1.377344,1.982494,1,0.605151,0.605151
26,4,0.100000,2.455439,2.436640,2.095069,2.778211,1,0.683142,0.683142
26,5,0.100000,2.328645,2.306010,1.964438,2.647581,1,0.683142,0.683142
26,12,0.100000,2.903090,2.509943,2.168371,2.851514,0,0.683142,1.714669
26,23,0.100000,0.730782,0.822109,0.480538,1.163680,1,0.683142,0.683142
26,25,0.100000,2.817764,2.436253,2.094682,2.777824,0,0.683142,1.481936
26,27,0.100000,2.035870,2.065070,1.723499,2.406641,1,0.683142,0.683142
26,30,0.100000,1.832062,1.878836,1.537265,2.220407,1,0.683142,0.683142
26,38,0.100000,1.966189,1.511242,1.169671,1.852813,0,0.683142,2.950660
26,42,0.100000,2.288964,2.242228,1.900656,2.583799,1,0.683142,0.683142
26,46,0.100000,2.133762,2.016270,1.674699,2.357841,1,0.683142,0.683142
26,50,0.100000,1.212188,1.322041,0.980470,1.663612,1,0.683142,0.683142
26,51,0.100000,1.669038,1.679919,1.338348,2.021490,1,0.683142,0.683142
26,4,0.050000,2.455439,2.436640,2.054574,2.818706,1,0.764133,0.764133
26,5,0.050000,2.328645,2.306010,1.923943,2.688076,1,0.764133,0.764133
26,12,0.050000,2.903090,2.509943,2.127876,2.892009,0,0.764133,1.207379
26,23,0.050000,0.730782,0.822109,0.440043,1.204175,1,0.764133,0.764133
26,25,0.050000,2.817764,2.436253,2.054187,2.818319,1,0.764133,0.764133
26,27,0.050000,2.035870,2.065070,1.683004,2.447136,1,0.764133,0.764133
26,30,0.050000,1.832062,1.878836,1.496770,2.260903,1,0.764133,0.764133
26,38,0.050000,1.966189,1.511242,1.129175,1.893308,0,0.764133,3.679361
26,42,0.050000,2.288964,2.242228,1.860161,2.624294,1,0.764133,0.764133
26,46,0.050000,2.133762,2.016270,1.634204,2.398336,1,0.764133,0.764133
26,50,0.050000,1.212188,1.322041,0.939975,1.704108,1,0.764133,0.764133
26,51,0.050000,1.669038,1.679919,1.297853,2.061985,1,0.764133,0.764133
26,4,0.010000,2.455439,2.436640,1.897046,2.976234,1,1.079187,1.079187
26,5,0.010000,2.328645,2.306010,1.766416,2.845603,1,1.079187,1.079187
26,12,0.010000,2.903090,2.509943,1.970349,3.049536,1,1.079187,1.079187
26,23,0.010000,0.730782,0.822109,0.282515,1.361703,1,1.079187,1.079187
26,25,0.010000,2.817764,2.436253,1.896659,2.975847,1,1.079187,1.079187
26,27,0.010000,2.035870,2.065070,1.525476,2.604664,1,1.079187,1.079187
26,30,0.010000,1.832062,1.878836,1.339243,2.418430,1,1.079187,1.079187
26,38,0.010000,1.966189,1.511242,0.971648,2.050835,1,1.079187,1.079187
26,42,0.010000,2.288964,2.242228,1.702634,2.781821,1,1.079187,1.079187
26,46,0.010000,2.133762,2.016270,1.476676,2.555864,1,1.079187,1.079187
26,50,0.010000,1.212188,1.322041,0.782448,1.861635,1,1.079187,1.079187
26,51,0.010000,1.669038,1.679919,1.140325,2.219513,1,1.079187,1.079187
27,0,0.500000,2.061113,2.097155,1.976844,2.217466,1,0.240623,0.240623
27,2,0.500000,0.792392,0.744542,0.624231,0.864854,1,0.240623,0.240623
27,6,0.500000,1.769451,1.674907,1.554596,1.795219,1,0.240623,0.240623
27,7,0.500000,0.915927,0.933568,0.813257,1.053879,1,0.240623,0.240623
27,11,0.500000,0.895423,0.843700,0.723389,0.964011,1,0.240623,0.240623
27,16,0.500000,1.821841,1.530327,1.410016,1.650639,0,0.240623,0.925432
27,18,0.500000,0.932474,1.434063,1.313751,1.554374,0,0.240623,1.765733
27,21,0.500000,0.727541,0.842518,0.722207,0.962829,1,0.240623,0.240623
27,22,0.500000,0.634477,0.769771,0.649460,0.890082,0,0.240623,0.300552
27,26,0.500000,2.195346,1.947160,1.826849,2.067472,0,0.240623,0.752120
27,31,0.500000,1.869935,2.008657,1.888345,2.128968,0,0.240623,0.314263
27,44,0.500000,1.184691,1.096663,0.976352,1.216975,1,0.240623,0.240623
27,0,0.400000,2.061113,2.097155,1.963114,2.231196,1,0.268083,0.268083
27,2,0.400000,0.792392,0.744542,0.610501,0.878584,1,0.268083,0.268083
27,6,0.400000,1.769451,1.674907,1.540866,1.808949,1,0.268083,0.268083
27,7,0.400000,0.915927,0.933568,0.799527,1.067609,1,0.268083,0.268083
27,11,0.400000,0.895423,0.843700,0.709659,0.977741,1,0.268083,0.268083
27,16,0.400000,1.821841,1.530327,1.396286,1.664369,0,0.268083,1.055444
27,18,0.400000,0.932474,1.434063,1.300021,1.568104,0,0.268083,2.105821
27,21,0.400000,0.727541,0.842518,0.708477,0.976559,1,0.268083,0.268083
27,22,0.400000,0.634477,0.769771,0.635729,0.903812,0,0.268083,0.274343
27,26,0.400000,2.195346,1.947160,1.813119,2.081202,0,0.268083,0.838804
27,31,0.400000,1.869935,2.008657,1.874615,2.142698,0,0.268083,0.291482
27,44,0.400000,1.184691,1.096663,0.962622,1.230705,1,0.268083,0.268083
27,0,0.300000,2.061113,2.097155,1.941635,2.252676,1,0.311041,0.311041
27,2,0.300000,0.792392,0.744542,0.589022,0.900063,1,0.311041,0.311041
27,6,0.300000,1.769451,1.674907,1.519387,1.830428,1,0.311041,0.311041
27,7,0.300000,0.915927,0.933568,0.778048,1.089089,1,0.311041,0.311041
27,11,0.300000,0.895423,0.843700,0.688180,0.999221,1,0.311041,0.311041
27,16,0.300000,1.821841,1.530327,1.374807,1.685848,0,0.311041,1.217661
27,18,0.300000,0.932474,1.434063,1.278542,1.589583,0,0.311041,2.618164
27,21,0.300000,0.727541,0.842518,0.686997,0.998039,1,0.311041,0.311041
27,22,0.300000,0.634477,0.769771,0.614250,0.925291,1,0.311041,0.311041
27,26,0.300000,2.195346,1.947160,1.791640,2.102681,0,0.311041,0.928809
27,31,0.300000,1.869935,2.008657,1.853136,2.164177,1,0.311041,0.311041
27,44,0.300000,1.184691,1.096663,0.941143,1.252184,1,0.311041,0.311041
27,0,0.200000,2.061113,2.097155,1.892941,2.301369,1,0.408428,0.408428
27,2,0.200000,0.792392,0.744542,0.540328,0.948756,1,0.408428,0.408428
27,6,0.200000,1.769451,1.674907,1.470693,1.879121,1,0.408428,0.408428
27,7,0.200000,0.915927,0.933568,0.729354,1.137782,1,0.408428,0.408428
27,11,0.200000,0.895423,0.843700,0.639486,1.047914,1,0.408428,0.408428
27,16,0.200000,1.821841,1.530327,1.326113,1.734541,0,0.408428,1.281424
27,18,0.200000,0.932474,1.434063,1.229849,1.638277,0,0.408428,3.382178
27,21,0.200000,0.727541,0.842518,0.638304,1.046732,1,0.408428,0.408428
27,22,0.200000,0.634477,0.769771,0.565557,0.973985,1,0.408428,0.408428
27,26,0.200000,2.195346,1.947160,1.742946,2.151374,0,0.408428,0.848145
27,31,0.200000,1.869935,2.008657,1.804443,2.212871,1,0.408428,0.408428
27,44,0.200000,1.184691,1.096663,0.892449,1.300877,1,0.408428,0.408428
27,0,0.150000,2.061113,2.097155,1.856301,2.338009,1,0.481709,0.481709
27,2,0.150000,0.792392,0.744542,0.503688,0.985397,1,0.481709,0.481709
27,6,0.150000,1.769451,1.674907,1.434053,1.915762,1,0.481709,0.481709
27,7,0.150000,0.915927,0.933568,0.692714,1.174422,1,0.481709,0.481709
27,11,0.150000,0.895423,0.843700,0.602846,1.084554,1,0.481709,0.481709
27,16,0.150000,1.821841,1.530327,1.289473,1.771182,0,0.481709,1.157166
27,18,0.150000,0.932474,1.434063,1.193208,1.674917,0,0.481709,3.958171
27,21,0.150000,0.727541,0.842518,0.601664,1.083372,1,0.481709,0.481709
27,22,0.150000,0.634477,0.769771,0.528916,1.010625,1,0.481709,0.481709
27,26,0.150000,2.195346,1.947160,1.706306,2.188015,0,0.481709,0.579460
27,31,0.150000,1.869935,2.008657,1.767802,2.249511,1,0.481709,0.481709
27,44,0.150000,1.184691,1.096663,0.855809,1.337518,1,0.481709,0.481709
27,0,0.100000,2.061113,2.097155,1.758817,2.435493,1,0.676676,0.676676
27,2,0.100000,0.792392,0.744542,0.406205,1.082880,1,0.676676,0.676676
27,6,0.100000,1.769451,1.674907,1.336569,2.013245,1,0.676676,0.676676
27,7,0.100000,0.915927,0.933568,0.595230,1.271906,1,0.676676,0.676676
27,11,0.100000,0.895423,0.843700,0.505362,1.182038,1,0.676676,0.676676
27,16,0.100000,1.821841,1.530327,1.191989,1.868665,1,0.676676,0.676676
27,18,0.100000,0.932474,1.434063,1.095725,1.772401,0,0.676676,3.941698
27,21,0.100000,0.727541,0.842518,0.504180,1.180856,1,0.676676,0.676676
27,22,0.100000,0.634477,0.769771,0.431433,1.108109,1,0.676676,0.676676
27,26,0.100000,2.195346,1.947160,1.608823,2.285498,1,0.676676,0.676676
27,31,0.100000,1.869935,2.008657,1.670319,2.346995,1,0.676676,0.676676
27,44,0.100000,1.184691,1.096663,0.758325,1.435001,1,0.676676,0.676676
27,0,0.050000,2.061113,2.097155,1.659821,2.534489,1,0.874667,0.874667
27,2,0.050000,0.792392,0.744542,0.307209,1.181876,1,0.874667,0.874667
27,6,0.050000,1.769451,1.674907,1.237574,2.112241,1,0.874667,0.874667
27,7,0.050000,0.915927,0.933568,0.496234,1.370902,1,0.874667,0.874667
27,11,0.050000,0.895423,0.843700,0.406366,1.281034,1,0.874667,0.874667
27,16,0.050000,1.821841,1.530327,1.092994,1.967661,1,0.874667,0.874667
27,18,0.050000,0.932474,1.434063,0.996729,1.871396,0,0.874667,3.444879
27,21,0.050000,0.727541,0.842518,0.405184,1.279852,1,0.874667,0.874667
27,22,0.050000,0.634477,0.769771,0.332437,1.207104,1,0.874667,0.874667
27,26,0.050000,2.195346,1.947160,1.509827,2.384494,1,0.874667,0.874667
27,31,0.050000,1.869935,2.008657,1.571323,2.445990,1,0.874667,0.874667
27,44,0.050000,1.184691,1.096663,0.659330,1.533997,1,0.874667,0.874667
27,0,0.010000,2.061113,2.097155,1.587964,2.606347,1,1.018383,1.018383
27,2,0.010000,0.792392,0.744542,0.235351,1.253734,1,1.018383,1.018383
27,6,0.010000,1.769451,1.674907,1.165716,2.184099,1,1.018383,1.018383
27,7,0.010000,0.915927,0.933568,0.424376,1.442760,1,1.018383,1.018383
27,11,0.010000,0.895423,0.843700,0.334509,1.352892,1,1.018383,1.018383
27,16,0.010000,1.821841,1.530327,1.021136,2.039519,1,1.018383,1.018383
27,18,0.010000,0.932474,1.434063,0.924871,1.943254,1,1.018383,1.018383
27,21,0.010000,0.727541,0.842518,0.333326,1.351710,1,1.018383,1.018383
27,22,0.010000,0.634477,0.769771,0.260579,1.278962,1,1.018383,1.018383
27,26,0.010000,2.195346,1.947160,1.437969,2.456352,1,1.018383,1.018383
27,31,0.010000,1.869935,2.008657,1.499465,2.517848,1,1.018383,1.018383
27,44,0.010000,1.184691,1.096663,0.587472,1.605855,1,1.018383,1.018383
28,1,0.500000,1.028571,0.979098,0.831523,1.126672,1,0.295149,0.295149
28,3,0.500000,0.447158,0.538784,0.391210,0.686359,1,0.295149,0.295149
28,13,0.500000,1.090611,0.857613,0.710038,1.005188,0,0.295149,0.636842
28,15,0.500000,1.258158,1.311220,1.163646,1.458795,1,0.295149,0.295149
28,20,0.500000,0.802774,0.875878,0.728304,1.023453,1,0.295149,0.295149
28,32,0.500000,1.992995,2.034939,1.887365,2.182514,1,0.295149,0.295149
28,40,0.500000,0.558709,0.771880,0.624305,0.919454,0,0.295149,0.557536
28,41,0.500000,2.037068,2.278759,2.131184,2.426333,0,0.295149,0.671614
28,49,0.500000,1.460748,1.310407,1.162833,1.457982,0,0.295149,0.306211
28,52,0.500000,1.466126,1.712470,1.564896,1.860045,0,0.295149,0.690229
28,56,0.500000,1.193125,1.118728,0.971154,1.266303,1,0.295149,0.295149
28,59,0.500000,2.494057,2.393386,2.245812,2.540961,1,0.295149,0.295149
28,1,0.400000,1.028571,0.979098,0.803063,1.155133,1,0.352070,0.352070
28,3,0.400000,0.447158,0.538784,0.362749,0.714819,1,0.352070,0.352070
28,13,0.400000,1.090611,0.857613,0.681578,1.033648,0,0.352070,0.636884
28,15,0.400000,1.258158,1.311220,1.135185,1.487255,1,0.352070,0.352070
28,20,0.400000,0.802774,0.875878,0.699843,1.051913,1,0.352070,0.352070
28,32,0.400000,1.992995,2.034939,1.858904,2.210974,1,0.352070,0.352070
28,40,0.400000,0.558709,0.771880,0.595845,0.947915,0,0.352070,0.537751
28,41,0.400000,2.037068,2.278759,2.102724,2.454793,0,0.352070,0.680349
28,49,0.400000,1.460748,1.310407,1.134372,1.486442,1,0.352070,0.352070
28,52,0.400000,1.466126,1.712470,1.536435,1.888505,0,0.352070,0.703617
28,56,0.400000,1.193125,1.118728,0.942693,1.294763,1,0.352070,0.352070
28,59,0.400000,2.494057,2.393386,2.217351,2.569421,1,0.352070,0.352070
28,1,0.300000,1.028571,0.979098,0.776734,1.181462,1,0.404728,0.404728
28,3,0.300000,0.447158,0.538784,0.336420,0.741148,1,0.404728,0.404728
28,13,0.300000,1.090611,0.857613,0.655249,1.059977,0,0.404728,0.608953
28,15,0.300000,1.258158,1.311220,1.108856,1.513584,1,0.404728,0.404728
28,20,0.300000,0.802774,0.875878,0.673514,1.078242,1,0.404728,0.404728
28,32,0.300000,1.992995,2.034939,1.832575,2.237303,1,0.404728,0.404728
28,40,0.300000,0.558709,0.771880,0.569516,0.974244,0,0.404728,0.476776
28,41,0.300000,2.037068,2.278759,2.076395,2.481122,0,0.404728,0.666907
28,49,0.300000,1.460748,1.310407,1.108043,1.512771,1,0.404728,0.404728
28,52,0.300000,1.466126,1.712470,1.510106,1.914834,0,0.404728,0.697931
28,56,0.300000,1.193125,1.118728,0.916364,1.321092,1,0.404728,0.404728
28,59,0.300000,2.494057,2.393386,2.191022,2.595750,1,0.404728,0.404728
28,1,0.200000,1.028571,0.979098,0.730421,1.227774,1,0.497353,0.497353
28,3,0.200000,0.447158,0.538784,0.290108,0.787461,1,0.497353,0.497353
28,13,0.200000,1.090611,0.857613,0.608936,1.106290,1,0.497353,0.497353
28,15,0.200000,1.258158,1.311220,1.062543,1.559897,1,0.497353,0.497353
28,20,0.200000,0.802774,0.875878,0.627201,1.124555,1,0.497353,0.497353
28,32,0.200000,1.992995,2.034939,1.786263,2.283616,1,0.497353,0.497353
28,40,0.200000,0.558709,0.771880,0.523203,1.020556,1,0.497353,0.497353
28,41,0.200000,2.037068,2.278759,2.030082,2.527435,1,0.497353,0.497353
28,49,0.200000,1.460748,1.310407,1.061731,1.559084,1,0.497353,0.497353
28,52,0.200000,1.466126,1.712470,1.463794,1.961147,1,0.497353,0.497353
28,56,0.200000,1.193125,1.118728,0.870052,1.367405,1,0.497353,0.497353
28,59,0.200000,2.494057,2.393386,2.144710,2.642063,1,0.497353,0.497353
28,1,0.150000,1.028571,0.979098,0.672792,1.285403,1,0.612611,0.612611
28,3,0.150000,0.447158,0.538784,0.232479,0.845090,1,0.612611,0.612611
28,13,0.150000,1.090611,0.857613,0.551307,1.163919,1,0.612611,0.612611
28,15,0.150000,1.258158,1.311220,1.004914,1.617526,1,0.612611,0.612611
28,20,0.150000,0.802774,0.875878,0.569572,1.182184,1,0.612611,0.612611
28,32,0.150000,1.992995,2.034939,1.728634,2.341245,1,0.612611,0.612611
28,40,0.150000,0.558709,0.771880,0.465574,1.078186,1,0.612611,0.612611
28,41,0.150000,2.037068,2.278759,1.972453,2.585064,1,0.612611,0.612611
28,49,0.150000,1.460748,1.310407,1.004102,1.616713,1,0.612611,0.612611
28,52,0.150000,1.466126,1.712470,1.406165,2.018776,1,0.612611,0.612611
28,56,0.150000,1.193125,1.118728,0.812423,1.425034,1,0.612611,0.612611
28,59,0.150000,2.494057,2.393386,2.087081,2.699692,1,0.612611,0.612611
28,1,0.100000,1.028571,0.979098,0.604273,1.353922,1,0.749649,0.749649
28,3,0.100000,0.447158,0.538784,0.163960,0.913609,1,0.749649,0.749649
28,13,0.100000,1.090611,0.857613,0.482788,1.232438,1,0.749649,0.749649
28,15,0.100000,1.258158,1.311220,0.936395,1.686045,1,0.749649,0.749649
28,20,0.100000,0.802774,0.875878,0.501053,1.250703,1,0.749649,0.749649
28,32,0.100000,1.992995,2.034939,1.660115,2.409764,1,0.749649,0.749649
28,40,0.100000,0.558709,0.771880,0.397055,1.146704,1,0.749649,0.749649
28,41,0.100000,2.037068,2.278759,1.903934,2.653583,1,0.749649,0.749649
28,49,0.100000,1.460748,1.310407,0.935583,1.685232,1,0.749649,0.749649
28,52,0.100000,1.466126,1.712470,1.337646,2.087295,1,0.749649,0.749649
28,56,0.100000,1.193125,1.118728,0.743904,1.493553,1,0.749649,0.749649
28,59,0.100000,2.494057,2.393386,2.018562,2.768211,1,0.749649,0.749649
28,1,0.050000,1.028571,0.979098,0.489284,1.468912,1,0.979628,0.979628
28,3,0.050000,0.447158,0.538784,0.048970,1.028598,1,0.979628,0.979628
28,13,0.050000,1.090611,0.857613,0.367799,1.347427,1,0.979628,0.979628
28,15,0.050000,1.258158,1.311220,0.821406,1.801034,1,0.979628,0.979628
28,20,0.050000,0.802774,0.875878,0.386064,1.365692,1,0.979628,0.979628
28,32,0.050000,1.992995,2.034939,1.545125,2.524753,1,0.979628,0.979628
28,40,0.050000,0.558709,0.771880,0.282066,1.261694,1,0.979628,0.979628
28,41,0.050000,2.037068,2.278759,1.788945,2.768572,1,0.979628,0.979628
28,49,0.050000,1.460748,1.310407,0.820593,1.800221,1,0.979628,0.979628
28,52,0.050000,1.466126,1.712470,1.222656,2.202284,1,0.979628,0.979628
28,56,0.050000,1.193125,1.118728,0.628914,1.608542,1,0.979628,0.979628
28,59,0.050000,2.494057,2.393386,1.903572,2.883200,1,0.979628,0.979628
28,1,0.010000,1.028571,0.979098,0.443560,1.514635,1,1.071074,1.071074
28,3,0.010000,0.447158,0.538784,0.003247,1.074321,1,1.071074,1.071074
28,13,0.010000,1.090611,0.857613,0.322076,1.393150,1,1.071074,1.071074
28,15,0.010000,1.258158,1.311220,0.775683,1.846757,1,1.071074,1.071074
28,20,0.010000,0.802774,0.875878,0.340341,1.411415,1,1.071074,1.071074
28,32,0.010000,1.992995,2.034939,1.499402,2.570476,1,1.071074,1.071074
28,40,0.010000,0.558709,0.771880,0.236343,1.307417,1,1.071074,1.071074
28,41,0.010000,2.037068,2.278759,1.743221,2.814296,1,1.071074,1.071074
28,49,0.010000,1.460748,1.310407,0.774870,1.845945,1,1.071074,1.071074
28,52,0.010000,1.466126,1.712470,1.176933,2.248007,1,1.071074,1.071074
28,56,0.010000,1.193125,1.118728,0.583191,1.654266,1,1.071074,1.071074
28,59,0.010000,2.494057,2.393386,1.857849,2.928924,1,1.071074,1.071074
29,17,0.500000,2.221023,2.077830,1.992000,2.163660,0,0.171660,0.401111
29,19,0.500000,2.018617,1.960494,1.874664,2.046324,1,0.171660,0.171660
29,24,0.500000,0.673021,0.741822,0.655992,0.827652,1,0.171660,0.171660
29,28,0.500000,2.465532,2.299298,2.213468,2.385128,0,0.171660,0.493275
29,34,0.500000,1.905256,1.988140,1.902310,2.073971,1,0.171660,0.171660
29,35,0.500000,2.703584,2.788740,2.702909,2.874570,1,0.171660,0.171660
29,37,0.500000,2.177536,2.143961,2.058131,2.229791,1,0.171660,0.171660
29,39,0.500000,1.950170,1.978936,1.893106,2.064766,1,0.171660,0.171660
29,45,0.500000,0.641474,0.798260,0.712430,0.884090,0,0.171660,0.455484
29,47,0.500000,0.952792,0.803301,0.717470,0.889131,0,0.171660,0.426307
29,53,0.500000,0.798651,0.630679,0.544849,0.716509,0,0.171660,0.500226
29,55,0.500000,0.899821,0.695442,0.609612,0.781273,0,0.171660,0.645852
29,17,0.400000,2.221023,2.077830,1.956277,2.199382,0,0.243105,0.351307
29,19,0.400000,2.018617,1.960494,1.838942,2.082047,1,0.243105,0.243105
29,24,0.400000,0.673021,0.741822,0.620270,0.863375,1,0.243105,0.243105
29,28,0.400000,2.465532,2.299298,2.177745,2.420850,0,0.243105,0.466511
29,34,0.400000,1.905256,1.988140,1.866588,2.109693,1,0.243105,0.243105
29,35,0.400000,2.703584,2.788740,2.667187,2.910292,1,0.243105,0.243105
29,37,0.400000,2.177536,2.143961,2.022408,2.265513,1,0.243105,0.243105
29,39,0.400000,1.950170,1.978936,1.857384,2.100489,1,0.243105,0.243105
29,45,0.400000,0.641474,0.798260,0.676708,0.919813,0,0.243105,0.419273
29,47,0.400000,0.952792,0.803301,0.681748,0.924853,0,0.243105,0.382802
29,53,0.400000,0.798651,0.630679,0.509127,0.752232,0,0.243105,0.475200
29,55,0.400000,0.899821,0.695442,0.573890,0.816995,0,0.243105,0.657233
29,17,0.300000,2.221023,2.077830,1.912758,2.242901,1,0.330143,0.330143
29,19,0.300000,2.018617,1.960494,1.795423,2.125566,1,0.330143,0.330143
29,24,0.300000,0.673021,0.741822,0.576751,0.906894,1,0.330143,0.330143
29,28,0.300000,2.465532,2.299298,2.134226,2.464369,0,0.330143,0.337891
29,34,0.300000,1.905256,1.988140,1.823069,2.153212,1,0.330143,0.330143
29,35,0.300000,2.703584,2.788740,2.623668,2.953811,1,0.330143,0.330143
29,37,0.300000,2.177536,2.143961,1.978889,2.309032,1,0.330143,0.330143
29,39,0.300000,1.950170,1.978936,1.813865,2.144008,1,0.330143,0.330143
29,45,0.300000,0.641474,0.798260,0.633189,0.963332,1,0.330143,0.330143
29,47,0.300000,0.952792,0.803301,0.638229,0.968372,1,0.330143,0.330143
29,53,0.300000,0.798651,0.630679,0.465608,0.795751,0,0.330143,0.349477
29,55,0.300000,0.899821,0.695442,0.530371,0.860514,0,0.330143,0.592186
29,17,0.200000,2.221023,2.077830,1.787137,2.368522,1,0.581385,0.581385
29,19,0.200000,2.018617,1.960494,1.669802,2.251187,1,0.581385,0.581385
29,24,0.200000,0.673021,0.741822,0.451130,1.032515,1,0.581385,0.581385
29,28,0.200000,2.465532,2.299298,2.008605,2.589990,1,0.581385,0.581385
29,34,0.200000,1.905256,1.988140,1.697448,2.278833,1,0.581385,0.581385
29,35,0.200000,2.703584,2.788740,2.498047,3.079432,1,0.581385,0.581385
29,37,0.200000,2.177536,2.143961,1.853268,2.434653,1,0.581385,0.581385
29,39,0.200000,1.950170,1.978936,1.688244,2.269629,1,0.581385,0.581385
29,45,0.200000,0.641474,0.798260,0.507568,1.088953,1,0.581385,0.581385
29,47,0.200000,0.952792,0.803301,0.512608,1.093993,1,0.581385,0.581385
29,53,0.200000,0.798651,0.630679,0.339987,0.921372,1,0.581385,0.581385
29,55,0.200000,0.899821,0.695442,0.404750,0.986135,1,0.581385,0.581385
29,17,0.150000,2.221023,2.077830,1.738932,2.416727,1,0.677795,0.677795
29,19,0.150000,2.018617,1.960494,1.621597,2.299391,1,0.677795,0.677795
29,24,0.150000,0.673021,0.741822,0.402925,1.080720,1,0.677795,0.677795
29,28,0.150000,2.465532,2.299298,1.960400,2.638195,1,0.677795,0.677795
29,34,0.150000,1.905256,1.988140,1.649243,2.327038,1,0.677795,0.677795
29,35,0.150000,2.703584,2.788740,2.449842,3.127637,1,0.677795,0.677795
29,37,0.150000,2.177536,2.143961,1.805064,2.482858,1,0.677795,0.677795
29,39,0.150000,1.950170,1.978936,1.640039,2.317834,1,0.677795,0.677795
29,45,0.150000,0.641474,0.798260,0.459363,1.137157,1,0.677795,0.677795
29,47,0.150000,0.952792,0.803301,0.464403,1.142198,1,0.677795,0.677795
29,53,0.150000,0.798651,0.630679,0.291782,0.969577,1,0.677795,0.677795
29,55,0.150000,0.899821,0.695442,0.356545,1.034340,1,0.677795,0.677795
29,17,0.100000,2.221023,2.077830,1.631604,2.524055,1,0.892451,0.892451
29,19,0.100000,2.018617,1.960494,1.514269,2.406719,1,0.892451,0.892451
29,24,0.100000,0.673021,0.741822,0.295597,1.188048,1,0.892451,0.892451
29,28,0.100000,2.465532,2.299298,1.853072,2.745523,1,0.892451,0.892451
29,34,0.100000,1.905256,1.988140,1.541915,2.434366,1,0.892451,0.892451
29,35,0.100000,2.703584,2.788740,2.342514,3.234965,1,0.892451,0.892451
29,37,0.100000,2.177536,2.143961,1.697736,2.590186,1,0.892451,0.892451
29,39,0.100000,1.950170,1.978936,1.532711,2.425162,1,0.892451,0.892451
29,45,0.100000,0.641474,0.798260,0.352035,1.244486,1,0.892451,0.892451
29,47,0.100000,0.952792,0.803301,0.357075,1.249526,1,0.892451,0.892451
29,53,0.100000,0.798651,0.630679,0.184454,1.076905,1,0.892451,0.892451
29,55,0.100000,0.899821,0.695442,0.249217,1.141668,1,0.892451,0.892451
29,17,0.050000,2.221023,2.077830,1.584858,2.570802,1,0.985944,0.985944
29,19,0.050000,2.018617,1.960494,1.467522,2.453466,1,0.985944,0.985944
29,24,0.050000,0.673021,0.741822,0.248850,1.234794,1,0.985944,0.985944
29,28,0.050000,2.465532,2.299298,1.806326,2.792270,1,0.985944,0.985944
29,34,0.050000,1.905256,1.988140,1.495168,2.481112,1,0.985944,0.985944
29,35,0.050000,2.703584,2.788740,2.295768,3.281712,1,0.985944,0.985944
29,37,0.050000,2.177536,2.143961,1.650989,2.636933,1,0.985944,0.985944
29,39,0.050000,1.950170,1.978936,1.485964,2.471908,1,0.985944,0.985944
29,45,0.050000,0.641474,0.798260,0.305288,1.291232,1,0.985944,0.985944
29,47,0.050000,0.952792,0.803301,0.310329,1.296273,1,0.985944,0.985944
29,53,0.050000,0.798651,0.630679,0.137707,1.123651,1,0.985944,0.985944
29,55,0.050000,0.899821,0.695442,0.202470,1.188415,1,0.985944,0.985944
29,17,0.010000,2.221023,2.077830,1.548023,2.607637,1,1.059614,1.059614
29,19,0.010000,2.018617,1.960494,1.430687,2.490301,1,1.059614,1.059614
29,24,0.010000,0.673021,0.741822,0.212015,1.271629,1,1.059614,1.059614
29,28,0.010000,2.465532,2.299298,1.769491,2.829105,1,1.059614,1.059614
29,34,0.010000,1.905256,1.988140,1.458333,2.517947,1,1.059614,1.059614
29,35,0.010000,2.703584,2.788740,2.258933,3.318547,1,1.059614,1.059614
29,37,0.010000,2.177536,2.143961,1.614154,2.673768,1,1.059614,1.059614
29,39,0.010000,1.950170,1.978936,1.449129,2.508743,1,1.059614,1.059614
